Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%,Dataset_Type
P11_76,2019,Q1,Rajasthan,Jaipur,Maternal Health,CARE India,253043,47991,95,2238,733,109,63,Health_Program
P11_77,2020,Q1,Kerala,Kochi,Malaria Control,Kerala Health Department,395086,46833,185,200,461,88,63,Health_Program
P11_78,2018,Q1,Assam,Silchar,Malaria Control,UNICEF India,189902,15560,148,4648,331,10,89,Health_Program
P11_79,2019,Q1,Punjab,Ludhiana,Nutrition Program,State Health Society Rajasthan,142794,5527,180,2109,296,125,66,Health_Program
P11_80,2018,Q4,Odisha,Bhubaneswar,TB Control,Punjab Health Mission,384584,6944,235,452,646,19,77,Health_Program
P11_81,2018,Q1,Punjab,Amritsar,TB Control,Punjab Health Mission,81421,6229,166,3269,537,76,82,Health_Program
P11_82,2019,Q1,Rajasthan,Jaipur,Malaria Control,Punjab Health Mission,67533,19416,113,1586,562,21,98,Health_Program
P11_83,2018,Q1,Punjab,Amritsar,Nutrition Program,Assam NRHM,349912,19833,196,900,624,147,87,Health_Program
P11_84,2020,Q3,Odisha,Cuttack,Malaria Control,CARE India,196240,5721,182,2975,777,195,64,Health_Program
P11_85,2020,Q4,Assam,Dibrugarh,Malaria Control,UNICEF India,363899,17924,94,532,147,113,61,Health_Program
P11_86,2018,Q4,Odisha,Puri,Malaria Control,UNICEF India,326881,25345,72,1342,744,174,83,Health_Program
P11_87,2020,Q1,Rajasthan,Udaipur,Malaria Control,State Health Society Rajasthan,386973,18897,49,684,282,65,86,Health_Program
P11_88,2020,Q2,Kerala,Thrissur,Malaria Control,Assam NRHM,196796,16656,162,2669,129,90,97,Health_Program
P11_89,2019,Q2,Rajasthan,Udaipur,Malaria Control,Punjab Health Mission,234653,34623,211,3074,694,191,73,Health_Program
P11_90,2020,Q3,Punjab,Ludhiana,TB Control,State Health Society Rajasthan,284607,35726,185,3429,727,123,88,Health_Program
P11_91,2020,Q2,Odisha,Bhubaneswar,Nutrition Program,UNICEF India,172742,14044,127,2565,271,39,79,Health_Program
P11_92,2018,Q3,Punjab,Ludhiana,Nutrition Program,NHM Odisha,171102,14372,83,1937,68,116,60,Health_Program
P11_93,2018,Q3,Odisha,Puri,Child Immunization,Punjab Health Mission,398660,43643,141,1024,458,135,67,Health_Program
P11_94,2019,Q2,Rajasthan,Udaipur,Nutrition Program,NHM Odisha,307354,28187,237,267,716,195,68,Health_Program
P11_95,2019,Q4,Odisha,Bhubaneswar,Malaria Control,NHM Odisha,320961,24986,129,2859,724,19,64,Health_Program
P11_96,2019,Q2,Assam,Guwahati,TB Control,State Health Society Rajasthan,304287,40817,27,571,81,32,67,Health_Program
P11_97,2019,Q1,Assam,Silchar,TB Control,CARE India,322062,18274,243,1089,89,191,89,Health_Program
P11_98,2017,Q1,Rajasthan,Jaipur,Child Immunization,Assam NRHM,240899,17902,25,2784,163,86,75,Health_Program
P11_99,2020,Q1,Punjab,Ludhiana,Child Immunization,State Health Society Rajasthan,120866,25237,44,3579,740,166,84,Health_Program
P11_100,2019,Q2,Punjab,Ludhiana,TB Control,Kerala Health Department,76894,23788,135,3218,525,177,76,Health_Program
P11_101,2018,Q1,Assam,Silchar,TB Control,Kerala Health Department,339586,18102,162,2952,443,160,87,Health_Program
P11_102,2019,Q2,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,271101,35050,121,2418,127,118,65,Health_Program
P11_103,2019,Q4,Punjab,Ludhiana,Nutrition Program,CARE India,221692,36390,82,4695,238,116,87,Health_Program
P11_104,2020,Q2,Punjab,Amritsar,TB Control,Punjab Health Mission,256917,9370,70,830,686,17,78,Health_Program
P11_105,2017,Q3,Odisha,Puri,TB Control,UNICEF India,190668,33013,113,3737,447,85,84,Health_Program
P11_106,2017,Q4,Rajasthan,Jodhpur,Child Immunization,NHM Odisha,316526,33897,152,4221,467,48,78,Health_Program
P11_107,2020,Q3,Punjab,Patiala,Maternal Health,Assam NRHM,370756,35393,44,3651,251,199,80,Health_Program
P11_108,2020,Q2,Punjab,Amritsar,Nutrition Program,NHM Odisha,100905,24005,177,3717,389,104,87,Health_Program
P11_109,2017,Q4,Odisha,Cuttack,Child Immunization,CARE India,239636,44649,221,4220,325,0,74,Health_Program
P11_110,2017,Q2,Assam,Dibrugarh,Malaria Control,Kerala Health Department,99174,30507,102,139,99,107,77,Health_Program
P11_111,2020,Q4,Assam,Silchar,Child Immunization,UNICEF India,206279,28647,234,1188,687,161,77,Health_Program
P11_112,2018,Q2,Rajasthan,Jodhpur,TB Control,Punjab Health Mission,351919,49248,127,454,474,140,98,Health_Program
P11_113,2019,Q2,Rajasthan,Jodhpur,TB Control,Punjab Health Mission,264505,26029,49,1533,781,91,80,Health_Program
P11_114,2019,Q2,Punjab,Ludhiana,Malaria Control,CARE India,95024,47590,212,3678,365,156,60,Health_Program
P11_115,2017,Q3,Kerala,Kozhikode,TB Control,Punjab Health Mission,165959,44572,125,2821,465,186,61,Health_Program
P11_116,2020,Q4,Kerala,Kochi,Malaria Control,NHM Odisha,367723,19823,247,4456,397,172,63,Health_Program
P11_117,2017,Q2,Assam,Dibrugarh,Nutrition Program,Kerala Health Department,91841,37809,31,453,676,7,89,Health_Program
P11_118,2019,Q3,Kerala,Kochi,Nutrition Program,Assam NRHM,319729,44726,128,3865,362,22,75,Health_Program
P11_119,2018,Q2,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,369386,47915,47,765,79,58,89,Health_Program
P11_120,2018,Q4,Assam,Silchar,Child Immunization,Assam NRHM,195200,22644,87,1098,478,112,81,Health_Program
P11_121,2017,Q2,Kerala,Kozhikode,Malaria Control,Assam NRHM,53356,33296,103,489,630,13,64,Health_Program
P11_122,2017,Q4,Kerala,Kozhikode,Child Immunization,State Health Society Rajasthan,166851,44040,144,1728,182,31,88,Health_Program
P11_123,2020,Q2,Kerala,Kozhikode,Malaria Control,Assam NRHM,188993,8962,96,2276,347,39,61,Health_Program
P11_124,2020,Q2,Assam,Dibrugarh,Maternal Health,Punjab Health Mission,392358,24529,140,3380,717,173,87,Health_Program
P11_125,2017,Q1,Punjab,Patiala,Child Immunization,Punjab Health Mission,235420,26699,112,4885,81,162,79,Health_Program
P11_126,2018,Q2,Odisha,Puri,TB Control,Punjab Health Mission,344195,44090,92,2773,394,25,67,Health_Program
P11_127,2020,Q4,Rajasthan,Jaipur,Maternal Health,Assam NRHM,323332,22225,84,2397,660,115,67,Health_Program
P11_128,2018,Q3,Odisha,Puri,Maternal Health,Punjab Health Mission,121415,41706,102,2721,418,73,69,Health_Program
P11_129,2017,Q2,Assam,Silchar,Malaria Control,Punjab Health Mission,383748,36121,31,4791,287,11,91,Health_Program
P11_130,2017,Q4,Odisha,Puri,Malaria Control,Assam NRHM,296487,18062,188,1282,664,156,80,Health_Program
P11_131,2018,Q4,Punjab,Patiala,Child Immunization,Assam NRHM,128566,8736,234,4006,509,69,78,Health_Program
P11_132,2017,Q3,Punjab,Amritsar,Maternal Health,Punjab Health Mission,118555,14668,71,2635,306,4,79,Health_Program
P11_133,2018,Q2,Rajasthan,Jodhpur,TB Control,Kerala Health Department,279776,7115,197,3310,56,186,90,Health_Program
P11_134,2020,Q2,Kerala,Kochi,Maternal Health,UNICEF India,301415,8710,138,150,97,190,76,Health_Program
P11_135,2019,Q2,Rajasthan,Udaipur,Nutrition Program,Assam NRHM,131362,39977,43,4722,521,169,72,Health_Program
P11_136,2017,Q3,Kerala,Kochi,Maternal Health,UNICEF India,219324,27211,144,1934,90,33,88,Health_Program
P11_137,2020,Q1,Kerala,Thrissur,Malaria Control,UNICEF India,168133,17946,201,1995,171,82,65,Health_Program
P11_138,2017,Q1,Odisha,Puri,TB Control,UNICEF India,131015,34798,84,3365,326,179,65,Health_Program
P11_139,2019,Q3,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,199448,26195,120,4700,466,70,85,Health_Program
P11_140,2018,Q2,Kerala,Kochi,Child Immunization,CARE India,336259,18222,84,1204,711,157,79,Health_Program
P11_141,2017,Q3,Assam,Dibrugarh,Malaria Control,Kerala Health Department,80880,41160,125,300,269,176,86,Health_Program
P11_142,2018,Q2,Odisha,Cuttack,Nutrition Program,Kerala Health Department,127769,45167,135,4400,734,35,88,Health_Program
P11_143,2019,Q2,Punjab,Amritsar,Malaria Control,NHM Odisha,81787,30722,182,2478,657,72,92,Health_Program
P11_144,2020,Q3,Kerala,Kozhikode,Malaria Control,UNICEF India,256862,5083,126,1930,80,120,75,Health_Program
P11_145,2020,Q3,Assam,Dibrugarh,Nutrition Program,Kerala Health Department,281628,24089,203,4431,350,69,78,Health_Program
P11_146,2019,Q1,Odisha,Puri,Malaria Control,State Health Society Rajasthan,185446,36713,106,4175,197,32,92,Health_Program
P11_147,2020,Q2,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,309110,34445,128,2760,409,10,89,Health_Program
P11_148,2017,Q1,Rajasthan,Jaipur,Maternal Health,Assam NRHM,122269,21355,69,1969,219,120,96,Health_Program
P11_149,2018,Q4,Kerala,Kochi,Maternal Health,UNICEF India,383954,8951,130,4614,299,177,63,Health_Program
P11_150,2017,Q4,Punjab,Amritsar,Malaria Control,UNICEF India,179308,46395,71,1897,660,117,92,Health_Program
P11_151,2020,Q4,Punjab,Ludhiana,Maternal Health,CARE India,305047,32675,242,4614,646,165,73,Health_Program
P11_152,2017,Q3,Kerala,Kochi,Nutrition Program,State Health Society Rajasthan,359583,35083,52,4239,423,17,93,Health_Program
P11_153,2019,Q1,Assam,Dibrugarh,Maternal Health,Punjab Health Mission,278960,5760,144,4062,762,71,77,Health_Program
P11_154,2020,Q2,Kerala,Kochi,TB Control,NHM Odisha,211165,17760,37,2963,686,86,60,Health_Program
P11_155,2019,Q4,Odisha,Bhubaneswar,Nutrition Program,State Health Society Rajasthan,56090,23883,23,2432,703,184,62,Health_Program
P11_156,2019,Q1,Assam,Silchar,Nutrition Program,Punjab Health Mission,206357,44911,99,1236,457,130,69,Health_Program
P11_157,2019,Q1,Assam,Dibrugarh,Malaria Control,State Health Society Rajasthan,186966,18971,145,1629,401,65,97,Health_Program
P11_158,2018,Q3,Odisha,Bhubaneswar,TB Control,CARE India,385956,38369,226,2857,408,103,80,Health_Program
P11_159,2020,Q2,Odisha,Puri,Malaria Control,UNICEF India,170301,44073,227,2647,479,7,85,Health_Program
P11_160,2017,Q4,Assam,Dibrugarh,Malaria Control,Kerala Health Department,304199,40110,155,2325,492,24,70,Health_Program
P11_161,2019,Q3,Assam,Guwahati,Nutrition Program,NHM Odisha,285424,11381,72,4105,766,45,94,Health_Program
P11_162,2019,Q2,Kerala,Thrissur,TB Control,CARE India,386293,33909,149,3184,179,28,93,Health_Program
P11_163,2020,Q1,Rajasthan,Jaipur,Maternal Health,Assam NRHM,271693,45483,78,1328,316,38,80,Health_Program
P11_164,2019,Q3,Kerala,Thrissur,Malaria Control,Punjab Health Mission,136420,17090,22,4973,87,76,68,Health_Program
P11_165,2020,Q4,Kerala,Kochi,TB Control,UNICEF India,160755,12553,33,1708,92,82,93,Health_Program
P11_166,2020,Q1,Assam,Silchar,Child Immunization,State Health Society Rajasthan,104937,32763,197,3165,379,88,60,Health_Program
P11_167,2018,Q1,Rajasthan,Jodhpur,Malaria Control,Assam NRHM,222297,29634,100,3874,428,155,98,Health_Program
P11_168,2017,Q3,Rajasthan,Jaipur,Maternal Health,NHM Odisha,173532,13020,85,3912,71,4,67,Health_Program
P11_169,2020,Q1,Rajasthan,Jodhpur,TB Control,Punjab Health Mission,346213,21993,214,2429,517,171,74,Health_Program
P11_170,2018,Q4,Assam,Silchar,Malaria Control,Kerala Health Department,324982,43567,212,4550,751,84,87,Health_Program
P11_171,2017,Q2,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,121699,5824,176,213,347,64,98,Health_Program
P11_172,2020,Q1,Rajasthan,Jodhpur,Child Immunization,Kerala Health Department,143517,46600,159,1036,190,10,73,Health_Program
P11_173,2020,Q2,Rajasthan,Jaipur,Malaria Control,NHM Odisha,243015,43439,132,2090,397,3,68,Health_Program
P11_174,2018,Q1,Assam,Dibrugarh,Maternal Health,Assam NRHM,228568,35462,45,1071,274,193,90,Health_Program
P11_175,2017,Q3,Kerala,Kozhikode,Malaria Control,State Health Society Rajasthan,232767,40153,121,3712,447,169,84,Health_Program
P11_176,2018,Q2,Rajasthan,Jodhpur,Malaria Control,CARE India,43011,49150,243,3651,382,104,65,Health_Program
P11_177,2018,Q3,Assam,Guwahati,Malaria Control,UNICEF India,118715,49172,39,2465,464,164,83,Health_Program
P11_178,2020,Q1,Kerala,Kozhikode,Malaria Control,Punjab Health Mission,348764,36130,110,1177,439,6,89,Health_Program
P11_179,2018,Q4,Assam,Silchar,Child Immunization,Assam NRHM,87650,9774,137,2881,489,41,91,Health_Program
P12_0,2022,Q1,Punjab,Amritsar,Child Immunization,CARE India,65242,24386,39,3033,454,7,75,Health_Program
P12_1,2022,Q1,Odisha,Puri,TB Control,Punjab Health Mission,258000,24596,165,1992,746,65,72,Health_Program
P12_2,2023,Q1,Kerala,Thrissur,Nutrition Program,NHM Odisha,350223,17161,159,2861,440,118,92,Health_Program
P12_3,2023,Q2,Punjab,Amritsar,Nutrition Program,Assam NRHM,65121,44159,99,3988,572,196,70,Health_Program
P12_4,2021,Q1,Rajasthan,Jodhpur,Nutrition Program,Punjab Health Mission,277749,7874,207,3908,241,62,66,Health_Program
P12_5,2022,Q3,Kerala,Kozhikode,Maternal Health,Assam NRHM,45043,46970,103,3958,666,109,81,Health_Program
P12_6,2022,Q4,Kerala,Kozhikode,Nutrition Program,Punjab Health Mission,285140,13695,37,2179,562,143,91,Health_Program
P12_7,2024,Q2,Rajasthan,Udaipur,Maternal Health,UNICEF India,154336,8913,119,2099,322,120,95,Health_Program
P12_8,2021,Q3,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,233511,39574,223,3278,404,22,66,Health_Program
P12_9,2022,Q3,Assam,Dibrugarh,Nutrition Program,State Health Society Rajasthan,233685,25461,130,4953,217,139,67,Health_Program
P12_10,2022,Q2,Punjab,Patiala,Child Immunization,Assam NRHM,387044,45595,247,849,484,186,72,Health_Program
P12_11,2022,Q1,Kerala,Kochi,Child Immunization,Punjab Health Mission,117250,12294,29,3134,573,97,70,Health_Program
P12_12,2024,Q1,Assam,Silchar,Nutrition Program,NHM Odisha,249618,25115,198,3192,139,32,60,Health_Program
P12_13,2023,Q1,Assam,Guwahati,TB Control,Kerala Health Department,246186,9685,110,220,223,122,83,Health_Program
P12_14,2024,Q1,Rajasthan,Udaipur,Child Immunization,Punjab Health Mission,209144,48844,196,758,742,194,95,Health_Program
P12_15,2021,Q4,Assam,Dibrugarh,Child Immunization,Assam NRHM,368930,12018,155,1818,455,168,90,Health_Program
P12_16,2024,Q2,Kerala,Kochi,Maternal Health,Assam NRHM,322905,46085,57,2952,188,95,64,Health_Program
P12_17,2024,Q2,Assam,Guwahati,Maternal Health,UNICEF India,342396,30769,98,2756,634,178,96,Health_Program
P12_18,2021,Q4,Assam,Silchar,Child Immunization,UNICEF India,109874,35953,33,1908,456,47,74,Health_Program
P12_19,2021,Q2,Assam,Guwahati,Nutrition Program,Kerala Health Department,181045,11457,21,4679,366,68,96,Health_Program
P12_20,2024,Q1,Punjab,Ludhiana,Maternal Health,Assam NRHM,376548,27434,152,810,109,18,84,Health_Program
P12_21,2024,Q3,Kerala,Thrissur,Child Immunization,Punjab Health Mission,104736,41428,98,2100,501,167,73,Health_Program
P12_22,2023,Q4,Assam,Dibrugarh,Maternal Health,UNICEF India,374429,41125,199,4883,757,37,91,Health_Program
P12_23,2024,Q3,Odisha,Bhubaneswar,Maternal Health,State Health Society Rajasthan,320730,41329,156,2364,597,26,97,Health_Program
P12_24,2021,Q4,Punjab,Patiala,Maternal Health,Assam NRHM,347274,35400,195,2126,493,104,76,Health_Program
P12_25,2023,Q4,Assam,Silchar,Child Immunization,NHM Odisha,151636,16267,87,4164,757,13,95,Health_Program
P12_26,2022,Q3,Odisha,Cuttack,TB Control,State Health Society Rajasthan,358095,20261,61,3667,50,19,89,Health_Program
P12_27,2024,Q4,Kerala,Kochi,Nutrition Program,UNICEF India,53869,39494,174,2523,774,32,77,Health_Program
P12_28,2023,Q4,Odisha,Bhubaneswar,Malaria Control,Kerala Health Department,264483,43903,176,4751,715,177,68,Health_Program
P12_29,2021,Q4,Punjab,Patiala,Child Immunization,NHM Odisha,345068,12699,75,1496,349,30,98,Health_Program
P12_30,2023,Q1,Kerala,Thrissur,Maternal Health,NHM Odisha,217522,22925,46,495,655,185,88,Health_Program
P12_31,2022,Q1,Assam,Guwahati,TB Control,Punjab Health Mission,76335,43642,105,1777,280,56,82,Health_Program
P12_32,2021,Q1,Assam,Dibrugarh,Nutrition Program,NHM Odisha,323457,16789,136,1535,308,129,71,Health_Program
P12_33,2022,Q1,Assam,Guwahati,Malaria Control,Punjab Health Mission,115824,49147,232,4612,76,49,86,Health_Program
P12_34,2021,Q1,Kerala,Kozhikode,Malaria Control,NHM Odisha,172759,5191,171,2491,320,177,96,Health_Program
P12_35,2022,Q3,Punjab,Ludhiana,Maternal Health,NHM Odisha,177603,44782,80,482,292,14,71,Health_Program
P12_36,2024,Q4,Rajasthan,Jodhpur,Malaria Control,Punjab Health Mission,158247,32478,27,4032,704,8,89,Health_Program
P12_37,2022,Q4,Odisha,Cuttack,Nutrition Program,Assam NRHM,246468,14287,177,1364,91,195,73,Health_Program
P12_38,2024,Q1,Punjab,Ludhiana,Maternal Health,UNICEF India,321707,8723,230,556,770,199,84,Health_Program
P12_39,2021,Q3,Assam,Dibrugarh,TB Control,Assam NRHM,315364,42397,232,1265,381,64,80,Health_Program
P12_40,2021,Q1,Rajasthan,Udaipur,TB Control,NHM Odisha,70011,18027,112,3231,448,107,76,Health_Program
P12_41,2022,Q1,Odisha,Cuttack,Nutrition Program,UNICEF India,132877,45063,70,4565,419,185,67,Health_Program
P12_42,2022,Q4,Punjab,Patiala,Nutrition Program,Punjab Health Mission,273238,18491,204,4037,542,165,65,Health_Program
P12_43,2022,Q3,Odisha,Puri,Child Immunization,NHM Odisha,102850,40160,126,2265,59,18,86,Health_Program
P12_44,2021,Q1,Odisha,Bhubaneswar,Nutrition Program,NHM Odisha,341536,19996,124,1277,84,125,74,Health_Program
P12_45,2021,Q2,Punjab,Patiala,Child Immunization,UNICEF India,343279,36960,165,2416,217,22,72,Health_Program
P12_46,2022,Q4,Kerala,Kozhikode,Child Immunization,Assam NRHM,220564,14949,215,4144,690,158,95,Health_Program
P12_47,2021,Q3,Kerala,Thrissur,TB Control,Punjab Health Mission,235341,20468,106,3585,686,124,88,Health_Program
P12_48,2024,Q1,Punjab,Ludhiana,Nutrition Program,Punjab Health Mission,251764,45072,232,4566,655,50,95,Health_Program
P12_49,2023,Q4,Odisha,Bhubaneswar,Malaria Control,UNICEF India,319645,40823,38,741,270,78,87,Health_Program
P12_50,2021,Q3,Odisha,Bhubaneswar,Maternal Health,CARE India,176287,25451,53,3290,276,84,65,Health_Program
P12_51,2024,Q4,Odisha,Puri,Maternal Health,State Health Society Rajasthan,111408,18488,235,3477,65,67,85,Health_Program
P12_52,2021,Q1,Punjab,Ludhiana,TB Control,NHM Odisha,229173,46104,213,3822,373,94,64,Health_Program
P12_53,2021,Q4,Odisha,Cuttack,Nutrition Program,Kerala Health Department,48629,27730,26,3751,646,132,93,Health_Program
P12_54,2022,Q1,Assam,Silchar,Malaria Control,Assam NRHM,94339,49461,139,4624,765,72,70,Health_Program
P12_55,2021,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,137977,8414,21,3983,685,25,69,Health_Program
P12_56,2021,Q3,Punjab,Amritsar,TB Control,UNICEF India,104944,15756,215,3541,112,103,90,Health_Program
P12_57,2023,Q3,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,329592,17249,159,4166,437,131,82,Health_Program
P12_58,2023,Q3,Kerala,Kochi,Maternal Health,NHM Odisha,57397,23135,135,139,266,48,63,Health_Program
P12_59,2024,Q1,Punjab,Patiala,TB Control,State Health Society Rajasthan,329592,10584,201,4508,130,51,73,Health_Program
P12_60,2023,Q1,Assam,Guwahati,TB Control,Punjab Health Mission,161942,8244,132,972,417,171,95,Health_Program
P12_61,2022,Q4,Assam,Silchar,Maternal Health,Assam NRHM,144370,25306,98,3573,151,82,70,Health_Program
P12_62,2023,Q1,Assam,Silchar,Child Immunization,State Health Society Rajasthan,75700,20388,86,4679,74,151,74,Health_Program
P12_63,2022,Q1,Odisha,Bhubaneswar,Malaria Control,Kerala Health Department,390516,43108,181,1455,115,186,69,Health_Program
P12_64,2023,Q1,Kerala,Thrissur,Malaria Control,Punjab Health Mission,258924,48845,98,674,219,70,66,Health_Program
P12_65,2023,Q3,Kerala,Thrissur,Malaria Control,UNICEF India,158856,38265,192,2117,658,97,82,Health_Program
P12_66,2023,Q2,Kerala,Kozhikode,Maternal Health,State Health Society Rajasthan,333241,19930,96,1054,181,79,65,Health_Program
P12_67,2023,Q1,Kerala,Kozhikode,Child Immunization,Kerala Health Department,42265,10995,33,220,755,14,79,Health_Program
P12_68,2021,Q2,Odisha,Bhubaneswar,Malaria Control,NHM Odisha,184752,8125,66,1321,147,41,68,Health_Program
P12_69,2024,Q1,Assam,Dibrugarh,TB Control,UNICEF India,149195,31635,31,3802,181,71,79,Health_Program
P12_70,2021,Q3,Punjab,Patiala,Maternal Health,UNICEF India,305946,34522,123,311,547,48,96,Health_Program
P12_71,2024,Q2,Odisha,Puri,TB Control,State Health Society Rajasthan,176907,19014,240,1892,302,184,60,Health_Program
P12_72,2022,Q1,Kerala,Kochi,Nutrition Program,Assam NRHM,115557,17565,112,4704,534,129,63,Health_Program
P12_73,2024,Q4,Odisha,Puri,Child Immunization,Punjab Health Mission,187935,48173,196,966,518,1,80,Health_Program
P12_74,2021,Q2,Odisha,Puri,TB Control,Punjab Health Mission,333480,27634,22,3955,445,109,98,Health_Program
