record_id,year,month,state,village_name,problem_type,cases,severity,population,affected_families,asha_workers,anc_registrations,immunization,institutional_deliveries,ngo_name,ngo_work
F49_REC00159,2020,Apr,Bihar,Gaya,Dengue,142,High,439093,97576,233,176,2194,367,HMIS,Health management information systems & data monitoring
F49_REC00159,2020,Apr,Bihar,Gaya,TB,158,High,439093,97576,233,176,2194,367,HMIS,Health management information systems & data monitoring
F49_REC00160,2019,Feb,Gujarat,Ahmedabad,Malaria,359,High,311898,69310,257,568,2396,835,Doctors For You,Emergency medical relief & rural health camps
F49_REC00160,2019,Feb,Gujarat,Ahmedabad,Dengue,334,High,311898,69310,257,568,2396,835,Doctors For You,Emergency medical relief & rural health camps
F49_REC00160,2019,Feb,Gujarat,Ahmedabad,TB,142,High,311898,69310,257,568,2396,835,Doctors For You,Emergency medical relief & rural health camps
F49_REC00161,2018,Jul,Tamil Nadu,Chennai,Malaria,403,Low,342882,76196,115,926,701,991,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00161,2018,Jul,Tamil Nadu,Chennai,Dengue,107,Low,342882,76196,115,926,701,991,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00161,2018,Jul,Tamil Nadu,Chennai,TB,243,Low,342882,76196,115,926,701,991,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00162,2017,Apr,West Bengal,Siliguri,Malaria,432,Low,389869,86637,93,1844,200,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00162,2017,Apr,West Bengal,Siliguri,Dengue,245,Low,389869,86637,93,1844,200,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00162,2017,Apr,West Bengal,Siliguri,TB,22,Low,389869,86637,93,1844,200,95,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00163,2018,Jan,Uttar Pradesh,Lucknow,Malaria,205,Medium,67645,15032,50,1719,1637,269,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00163,2018,Jan,Uttar Pradesh,Lucknow,Dengue,337,Medium,67645,15032,50,1719,1637,269,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00163,2018,Jan,Uttar Pradesh,Lucknow,TB,44,Medium,67645,15032,50,1719,1637,269,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00164,2017,Jul,Maharashtra,Nagpur,Malaria,203,High,191277,42506,259,465,2289,1178,Doctors For You,Emergency medical relief & rural health camps
F49_REC00164,2017,Jul,Maharashtra,Nagpur,Dengue,247,High,191277,42506,259,465,2289,1178,Doctors For You,Emergency medical relief & rural health camps
F49_REC00164,2017,Jul,Maharashtra,Nagpur,TB,207,High,191277,42506,259,465,2289,1178,Doctors For You,Emergency medical relief & rural health camps
F49_REC00165,2017,Jan,Maharashtra,Nagpur,Malaria,287,Medium,69971,15549,279,1705,2181,1155,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00165,2017,Jan,Maharashtra,Nagpur,Dengue,238,Medium,69971,15549,279,1705,2181,1155,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00165,2017,Jan,Maharashtra,Nagpur,TB,79,Medium,69971,15549,279,1705,2181,1155,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00166,2019,Aug,Uttar Pradesh,Varanasi,Malaria,403,Low,455987,101330,223,1491,1432,844,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00166,2019,Aug,Uttar Pradesh,Varanasi,Dengue,42,Low,455987,101330,223,1491,1432,844,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00166,2019,Aug,Uttar Pradesh,Varanasi,TB,232,Low,455987,101330,223,1491,1432,844,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00167,2019,Sep,Bihar,Muzaffarpur,Malaria,68,Low,57111,12691,122,1825,2585,980,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00167,2019,Sep,Bihar,Muzaffarpur,Dengue,256,Low,57111,12691,122,1825,2585,980,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00167,2019,Sep,Bihar,Muzaffarpur,TB,288,Low,57111,12691,122,1825,2585,980,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00168,2019,Aug,West Bengal,Kolkata,Malaria,130,Medium,209874,46638,278,1396,2565,216,NFHS,National health survey & maternal/child health data collection
F49_REC00168,2019,Aug,West Bengal,Kolkata,Dengue,15,Medium,209874,46638,278,1396,2565,216,NFHS,National health survey & maternal/child health data collection
F49_REC00168,2019,Aug,West Bengal,Kolkata,TB,169,Medium,209874,46638,278,1396,2565,216,NFHS,National health survey & maternal/child health data collection
F49_REC00169,2019,May,West Bengal,Siliguri,Malaria,403,High,362602,80578,386,155,2518,358,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00169,2019,May,West Bengal,Siliguri,Dengue,327,High,362602,80578,386,155,2518,358,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00169,2019,May,West Bengal,Siliguri,TB,209,High,362602,80578,386,155,2518,358,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00170,2018,May,Gujarat,Ahmedabad,Malaria,189,Medium,196455,43656,63,444,1506,1371,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00170,2018,May,Gujarat,Ahmedabad,Dengue,375,Medium,196455,43656,63,444,1506,1371,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00170,2018,May,Gujarat,Ahmedabad,TB,271,Medium,196455,43656,63,444,1506,1371,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00171,2018,Jun,Karnataka,Mysuru,Malaria,0,Low,414200,92044,137,1253,2797,413,NFHS,National health survey & maternal/child health data collection
F49_REC00171,2018,Jun,Karnataka,Mysuru,Dengue,5,Low,414200,92044,137,1253,2797,413,NFHS,National health survey & maternal/child health data collection
F49_REC00171,2018,Jun,Karnataka,Mysuru,TB,203,Low,414200,92044,137,1253,2797,413,NFHS,National health survey & maternal/child health data collection
F49_REC00172,2020,May,Karnataka,Mysuru,Malaria,184,High,100833,22407,125,1031,2252,1201,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00172,2020,May,Karnataka,Mysuru,Dengue,35,High,100833,22407,125,1031,2252,1201,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00172,2020,May,Karnataka,Mysuru,TB,230,High,100833,22407,125,1031,2252,1201,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00173,2019,Feb,Gujarat,Surat,Malaria,210,Low,225685,50152,182,113,423,1034,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00173,2019,Feb,Gujarat,Surat,Dengue,10,Low,225685,50152,182,113,423,1034,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00173,2019,Feb,Gujarat,Surat,TB,280,Low,225685,50152,182,113,423,1034,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00174,2020,Jun,Gujarat,Vadodara,Malaria,48,Low,444845,98854,117,471,527,514,Doctors For You,Emergency medical relief & rural health camps
F49_REC00174,2020,Jun,Gujarat,Vadodara,Dengue,275,Low,444845,98854,117,471,527,514,Doctors For You,Emergency medical relief & rural health camps
F49_REC00174,2020,Jun,Gujarat,Vadodara,TB,39,Low,444845,98854,117,471,527,514,Doctors For You,Emergency medical relief & rural health camps
F49_REC00175,2018,Aug,Karnataka,Bengaluru,Malaria,58,Medium,103673,23038,122,604,2726,304,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00175,2018,Aug,Karnataka,Bengaluru,Dengue,152,Medium,103673,23038,122,604,2726,304,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00175,2018,Aug,Karnataka,Bengaluru,TB,86,Medium,103673,23038,122,604,2726,304,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00176,2020,Aug,Gujarat,Vadodara,Malaria,407,Medium,313813,69736,213,1212,1015,819,Doctors For You,Emergency medical relief & rural health camps
F49_REC00176,2020,Aug,Gujarat,Vadodara,Dengue,127,Medium,313813,69736,213,1212,1015,819,Doctors For You,Emergency medical relief & rural health camps
F49_REC00176,2020,Aug,Gujarat,Vadodara,TB,190,Medium,313813,69736,213,1212,1015,819,Doctors For You,Emergency medical relief & rural health camps
F49_REC00177,2020,May,Karnataka,Bengaluru,Malaria,64,High,460734,102385,77,1322,2844,1197,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00177,2020,May,Karnataka,Bengaluru,Dengue,383,High,460734,102385,77,1322,2844,1197,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00177,2020,May,Karnataka,Bengaluru,TB,40,High,460734,102385,77,1322,2844,1197,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00178,2020,Feb,Karnataka,Hubli,Malaria,474,Medium,482136,107141,39,858,614,1366,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00178,2020,Feb,Karnataka,Hubli,Dengue,155,Medium,482136,107141,39,858,614,1366,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00178,2020,Feb,Karnataka,Hubli,TB,221,Medium,482136,107141,39,858,614,1366,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00179,2017,Aug,Bihar,Patna,Malaria,460,Low,76513,17002,60,738,1805,160,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00179,2017,Aug,Bihar,Patna,Dengue,395,Low,76513,17002,60,738,1805,160,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00179,2017,Aug,Bihar,Patna,TB,72,Low,76513,17002,60,738,1805,160,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00180,2017,Jan,Uttar Pradesh,Varanasi,Malaria,223,Medium,443767,98614,175,1567,2080,1207,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00180,2017,Jan,Uttar Pradesh,Varanasi,Dengue,345,Medium,443767,98614,175,1567,2080,1207,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00180,2017,Jan,Uttar Pradesh,Varanasi,TB,76,Medium,443767,98614,175,1567,2080,1207,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00181,2018,Jul,West Bengal,Howrah,Malaria,4,High,281594,62576,185,1636,1962,149,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00181,2018,Jul,West Bengal,Howrah,Dengue,183,High,281594,62576,185,1636,1962,149,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00181,2018,Jul,West Bengal,Howrah,TB,68,High,281594,62576,185,1636,1962,149,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00182,2019,Jan,Uttar Pradesh,Varanasi,Malaria,187,Low,117459,26102,116,820,608,604,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00182,2019,Jan,Uttar Pradesh,Varanasi,Dengue,118,Low,117459,26102,116,820,608,604,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00182,2019,Jan,Uttar Pradesh,Varanasi,TB,42,Low,117459,26102,116,820,608,604,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00183,2018,Mar,Gujarat,Ahmedabad,Malaria,45,Low,364779,81062,80,1834,213,623,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00183,2018,Mar,Gujarat,Ahmedabad,Dengue,361,Low,364779,81062,80,1834,213,623,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00183,2018,Mar,Gujarat,Ahmedabad,TB,6,Low,364779,81062,80,1834,213,623,UNICEF India,"Child nutrition, immunization & maternal health programs"
F49_REC00184,2017,Jul,Gujarat,Ahmedabad,Malaria,6,High,181019,40226,138,564,1774,1346,NFHS,National health survey & maternal/child health data collection
F49_REC00184,2017,Jul,Gujarat,Ahmedabad,Dengue,63,High,181019,40226,138,564,1774,1346,NFHS,National health survey & maternal/child health data collection
F49_REC00184,2017,Jul,Gujarat,Ahmedabad,TB,91,High,181019,40226,138,564,1774,1346,NFHS,National health survey & maternal/child health data collection
F49_REC00185,2017,Aug,West Bengal,Siliguri,Malaria,269,High,337233,74940,235,457,1230,1158,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00185,2017,Aug,West Bengal,Siliguri,Dengue,186,High,337233,74940,235,457,1230,1158,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00185,2017,Aug,West Bengal,Siliguri,TB,184,High,337233,74940,235,457,1230,1158,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00186,2020,Sep,West Bengal,Howrah,Malaria,328,Medium,247019,54893,192,1161,1597,345,Doctors For You,Emergency medical relief & rural health camps
F49_REC00186,2020,Sep,West Bengal,Howrah,Dengue,281,Medium,247019,54893,192,1161,1597,345,Doctors For You,Emergency medical relief & rural health camps
F49_REC00186,2020,Sep,West Bengal,Howrah,TB,201,Medium,247019,54893,192,1161,1597,345,Doctors For You,Emergency medical relief & rural health camps
F49_REC00187,2020,Mar,Karnataka,Hubli,Malaria,173,Low,185226,41161,215,1315,2037,860,Doctors For You,Emergency medical relief & rural health camps
F49_REC00187,2020,Mar,Karnataka,Hubli,Dengue,215,Low,185226,41161,215,1315,2037,860,Doctors For You,Emergency medical relief & rural health camps
F49_REC00187,2020,Mar,Karnataka,Hubli,TB,178,Low,185226,41161,215,1315,2037,860,Doctors For You,Emergency medical relief & rural health camps
F49_REC00188,2020,Aug,Tamil Nadu,Coimbatore,Malaria,216,High,355153,78922,175,1997,2881,950,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00188,2020,Aug,Tamil Nadu,Coimbatore,Dengue,229,High,355153,78922,175,1997,2881,950,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00188,2020,Aug,Tamil Nadu,Coimbatore,TB,96,High,355153,78922,175,1997,2881,950,WHO India,"Disease surveillance, immunization programs & policy advisory"
F49_REC00189,2017,Aug,West Bengal,Howrah,Malaria,248,High,286412,63647,264,1997,2413,878,NFHS,National health survey & maternal/child health data collection
F49_REC00189,2017,Aug,West Bengal,Howrah,Dengue,137,High,286412,63647,264,1997,2413,878,NFHS,National health survey & maternal/child health data collection
F49_REC00189,2017,Aug,West Bengal,Howrah,TB,165,High,286412,63647,264,1997,2413,878,NFHS,National health survey & maternal/child health data collection
F49_REC00190,2020,Mar,Tamil Nadu,Madurai,Malaria,111,High,171224,38049,93,954,2791,732,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00190,2020,Mar,Tamil Nadu,Madurai,Dengue,134,High,171224,38049,93,954,2791,732,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00190,2020,Mar,Tamil Nadu,Madurai,TB,221,High,171224,38049,93,954,2791,732,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00191,2018,May,Gujarat,Surat,Malaria,110,High,363469,80770,353,745,275,576,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00191,2018,May,Gujarat,Surat,Dengue,39,High,363469,80770,353,745,275,576,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00191,2018,May,Gujarat,Surat,TB,119,High,363469,80770,353,745,275,576,CARE India,"Women & child nutrition, sanitation & community health"
F49_REC00192,2019,Jul,Karnataka,Mysuru,Malaria,74,High,58875,13083,380,448,2186,157,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00192,2019,Jul,Karnataka,Mysuru,Dengue,43,High,58875,13083,380,448,2186,157,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00192,2019,Jul,Karnataka,Mysuru,TB,16,High,58875,13083,380,448,2186,157,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F49_REC00193,2020,Apr,Uttar Pradesh,Lucknow,Malaria,397,Medium,340343,75631,180,899,701,710,HMIS,Health management information systems & data monitoring
F49_REC00193,2020,Apr,Uttar Pradesh,Lucknow,Dengue,182,Medium,340343,75631,180,899,701,710,HMIS,Health management information systems & data monitoring
F49_REC00193,2020,Apr,Uttar Pradesh,Lucknow,TB,249,Medium,340343,75631,180,899,701,710,HMIS,Health management information systems & data monitoring
F49_REC00194,2019,Feb,Tamil Nadu,Chennai,Malaria,338,High,96822,21516,191,467,2788,1296,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00194,2019,Feb,Tamil Nadu,Chennai,Dengue,89,High,96822,21516,191,467,2788,1296,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00194,2019,Feb,Tamil Nadu,Chennai,TB,116,High,96822,21516,191,467,2788,1296,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F49_REC00195,2017,Aug,Tamil Nadu,Coimbatore,Malaria,294,Medium,477005,106001,272,518,574,1479,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
