Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level,Source_File
FILE4_REC00185,2022,Mar,Gujarat,Ahmedabad,HMIS,291975,187,1016,1702,972,356,132,179,Low,File_4
FILE4_REC00186,2021,Apr,Karnataka,Hubli,CARE India,164938,91,1169,2050,258,55,113,163,High,File_4
FILE4_REC00187,2022,Mar,Tamil Nadu,Chennai,CARE India,234975,246,1133,680,493,268,63,63,High,File_4
FILE4_REC00188,2023,Feb,Uttar Pradesh,Varanasi,HMIS,158857,194,116,789,963,170,15,139,Low,File_4
FILE4_REC00189,2022,Aug,Uttar Pradesh,Agra,HMIS,60232,238,339,1181,162,150,105,119,High,File_4
FILE4_REC00190,2023,Jun,Tamil Nadu,Chennai,WHO India,221989,168,1034,255,832,57,131,35,Low,File_4
FILE4_REC00191,2022,Jun,Gujarat,Vadodara,CARE India,185590,283,1148,935,195,35,112,37,Low,File_4
FILE4_REC00192,2021,Apr,Tamil Nadu,Madurai,CARE India,257715,121,1442,1867,214,171,59,167,High,File_4
FILE4_REC00193,2023,Jul,Uttar Pradesh,Agra,UNICEF India,122783,74,1483,452,551,293,83,123,Low,File_4
FILE4_REC00194,2023,Jun,Tamil Nadu,Chennai,HMIS,277408,208,212,1040,574,271,151,5,Medium,File_4
FILE4_REC00195,2022,Jan,Tamil Nadu,Madurai,NFHS,83475,71,240,1283,726,239,6,41,Low,File_4
FILE4_REC00196,2021,May,Uttar Pradesh,Varanasi,NFHS,92260,256,1307,481,954,247,73,103,Medium,File_4
FILE4_REC00197,2022,Jul,Uttar Pradesh,Lucknow,CARE India,274418,60,1065,1928,568,370,256,155,Medium,File_4
FILE4_REC00198,2021,Jan,Gujarat,Surat,NHM,221912,289,880,496,463,31,210,129,High,File_4
FILE4_REC00199,2021,May,Tamil Nadu,Coimbatore,HMIS,82558,79,1203,2096,405,340,206,169,Low,File_4
FILE4_REC00200,2021,Jul,Maharashtra,Pune,UNICEF India,119905,91,547,987,932,48,10,123,Low,File_4
FILE4_REC00201,2021,Jan,Maharashtra,Pune,NFHS,139675,156,1437,791,997,246,125,86,Low,File_4
FILE4_REC00202,2023,Jul,Karnataka,Bengaluru,UNICEF India,65030,220,885,311,145,155,13,131,High,File_4
FILE4_REC00203,2022,Apr,Gujarat,Ahmedabad,NHM,178518,100,1453,404,762,211,187,156,Low,File_4
FILE4_REC00204,2021,Jul,Tamil Nadu,Chennai,UNICEF India,248217,76,288,1135,312,251,161,42,Medium,File_4
FILE4_REC00205,2021,Mar,Karnataka,Bengaluru,HMIS,293649,208,1340,656,1036,278,46,198,Medium,File_4
FILE4_REC00206,2022,Jun,Karnataka,Hubli,Smile Foundation,257331,291,1306,1847,399,307,213,44,Medium,File_4
FILE4_REC00207,2021,Apr,Gujarat,Vadodara,UNICEF India,79444,63,1098,1085,1020,288,157,38,High,File_4
FILE4_REC00208,2023,May,Karnataka,Mysuru,CARE India,261215,171,467,2175,1086,2,213,68,Low,File_4
FILE4_REC00209,2023,Jan,Maharashtra,Nagpur,NHM,256361,240,736,2273,166,297,68,14,Medium,File_4
FILE4_REC00210,2022,May,Maharashtra,Pune,HMIS,95760,57,1211,1490,205,231,173,169,High,File_4
FILE4_REC00211,2022,Feb,Gujarat,Ahmedabad,NFHS,117058,189,521,427,476,350,99,5,High,File_4
FILE4_REC00212,2022,Jan,Gujarat,Vadodara,UNICEF India,170139,111,716,1258,663,256,173,161,High,File_4
FILE4_REC00213,2023,Jul,Tamil Nadu,Chennai,CARE India,109534,270,1209,866,801,142,191,105,Medium,File_4
FILE4_REC00214,2023,Jun,Maharashtra,Mumbai,WHO India,85323,254,1438,1819,1193,210,251,193,Medium,File_4
FILE4_REC00215,2021,Mar,Karnataka,Bengaluru,Smile Foundation,169917,284,957,960,598,20,25,108,High,File_4
FILE4_REC00216,2021,May,Tamil Nadu,Madurai,Smile Foundation,239450,157,1342,2208,1109,274,155,43,Medium,File_4
FILE4_REC00217,2023,Jan,Maharashtra,Nagpur,Smile Foundation,51594,204,1145,1779,205,364,210,13,Low,File_4
FILE4_REC00218,2023,Aug,Maharashtra,Pune,NFHS,295335,210,456,1602,137,382,270,155,Medium,File_4
FILE4_REC00219,2023,Feb,Uttar Pradesh,Varanasi,WHO India,79903,176,514,1939,638,198,268,166,Low,File_4
FILE4_REC00220,2022,Jan,Maharashtra,Nagpur,WHO India,145134,76,1092,2035,362,214,71,191,Medium,File_4
FILE4_REC00221,2022,May,Maharashtra,Nagpur,NHM,134903,164,1250,1936,381,360,234,20,High,File_4
FILE4_REC00222,2021,Jul,Tamil Nadu,Madurai,Smile Foundation,124680,52,1173,423,957,395,273,104,Medium,File_4
FILE4_REC00223,2023,Apr,Gujarat,Surat,HMIS,78008,208,184,2171,830,352,134,70,Medium,File_4
FILE4_REC00224,2023,Jun,Karnataka,Hubli,CARE India,299676,123,1234,485,455,226,46,119,Medium,File_4
FILE4_REC00225,2023,Apr,Karnataka,Hubli,NHM,254572,74,1080,1553,319,214,98,7,Low,File_4
FILE4_REC00226,2021,Jul,Tamil Nadu,Coimbatore,CARE India,161907,182,346,2360,1155,160,232,26,Low,File_4
FILE4_REC00227,2021,Jan,Maharashtra,Mumbai,CARE India,284272,207,129,2323,879,350,150,79,Low,File_4
FILE4_REC00228,2021,Jun,Uttar Pradesh,Lucknow,NFHS,247252,182,173,932,1008,52,28,12,Low,File_4
FILE4_REC00229,2022,May,Karnataka,Bengaluru,Smile Foundation,269530,235,123,2247,57,38,127,191,Low,File_4
FILE4_REC00230,2023,Jul,Maharashtra,Pune,HMIS,150881,124,979,2118,1086,399,192,70,Low,File_4
FILE4_REC00231,2021,Mar,Maharashtra,Nagpur,CARE India,240193,250,185,896,619,200,61,85,High,File_4
FILE4_REC00232,2023,Feb,Tamil Nadu,Chennai,Smile Foundation,169864,155,1353,1321,1022,33,185,32,Medium,File_4
FILE4_REC00233,2022,Jan,Gujarat,Vadodara,Smile Foundation,146775,119,1050,1752,344,178,264,116,Low,File_4
FILE4_REC00234,2023,May,Karnataka,Bengaluru,WHO India,179282,258,1217,2344,514,166,146,48,Medium,File_4
FILE4_REC00235,2022,Jul,Gujarat,Ahmedabad,CARE India,171649,53,1014,774,864,390,30,24,High,File_4
FILE4_REC00236,2023,Aug,Gujarat,Surat,Smile Foundation,226616,59,200,1940,654,300,270,169,High,File_4
FILE4_REC00237,2022,Aug,Uttar Pradesh,Agra,Smile Foundation,133373,140,1336,1612,336,378,176,140,Medium,File_4
FILE4_REC00238,2021,Jul,Karnataka,Mysuru,NFHS,155155,102,1417,2224,454,200,93,77,Medium,File_4
FILE4_REC00239,2023,Apr,Uttar Pradesh,Varanasi,NFHS,83424,115,167,980,265,279,92,37,Low,File_4
FILE4_REC00240,2021,Apr,Uttar Pradesh,Varanasi,Smile Foundation,137533,219,1177,1736,1011,139,123,10,Medium,File_4
FILE4_REC00241,2022,Mar,Uttar Pradesh,Varanasi,NFHS,246648,204,291,2123,898,84,171,183,High,File_4
FILE4_REC00242,2021,Jan,Karnataka,Hubli,HMIS,215352,289,371,236,73,243,21,48,Low,File_4
FILE4_REC00243,2021,May,Tamil Nadu,Chennai,Smile Foundation,60598,156,1281,795,495,70,80,139,High,File_4
FILE4_REC00244,2021,Apr,Tamil Nadu,Coimbatore,HMIS,174320,150,1009,1301,369,220,199,125,High,File_4
FILE4_REC00245,2021,Aug,Uttar Pradesh,Varanasi,CARE India,289649,261,550,295,785,130,64,6,High,File_4
FILE4_REC00246,2022,Feb,Uttar Pradesh,Agra,UNICEF India,215600,248,315,2246,943,107,241,172,Medium,File_4
FILE4_REC00247,2021,Mar,Tamil Nadu,Madurai,WHO India,245914,122,1201,1509,413,97,205,96,High,File_4
FILE4_REC00248,2021,May,Karnataka,Hubli,HMIS,142981,166,1329,932,674,335,194,193,Medium,File_4
FILE4_REC00249,2022,Aug,Uttar Pradesh,Varanasi,UNICEF India,161840,253,375,258,752,350,182,89,Low,File_4
FILE4_REC00250,2021,Aug,Tamil Nadu,Chennai,UNICEF India,173787,264,1086,966,294,145,95,106,High,File_4
FILE4_REC00251,2023,Mar,Karnataka,Bengaluru,NHM,79629,83,1008,200,841,213,231,175,High,File_4
FILE4_REC00252,2022,Jun,Tamil Nadu,Chennai,Smile Foundation,123060,76,1133,376,156,92,12,171,Medium,File_4
FILE4_REC00253,2021,Jul,Maharashtra,Mumbai,NHM,207665,267,324,2351,239,358,11,108,Medium,File_4
FILE4_REC00254,2023,Jun,Karnataka,Bengaluru,HMIS,148925,89,336,1503,358,201,234,57,Medium,File_4
FILE4_REC00255,2022,Feb,Tamil Nadu,Chennai,UNICEF India,269953,78,529,2178,918,148,53,19,Low,File_4
FILE4_REC00256,2023,Aug,Tamil Nadu,Chennai,Smile Foundation,52987,160,121,1763,656,193,55,68,High,File_4
FILE4_REC00257,2021,Feb,Maharashtra,Nagpur,HMIS,283159,86,568,2421,673,304,33,189,Medium,File_4
FILE4_REC00258,2021,May,Tamil Nadu,Madurai,NFHS,192263,87,1423,2395,844,256,63,40,High,File_4
FILE4_REC00259,2023,Jun,Uttar Pradesh,Lucknow,CARE India,87632,114,1272,1508,1078,330,159,120,Low,File_4
FILE4_REC00260,2022,Apr,Gujarat,Surat,WHO India,262993,69,776,437,741,156,276,93,High,File_4
FILE4_REC00261,2021,Aug,Tamil Nadu,Madurai,CARE India,234093,255,811,2377,574,348,212,71,High,File_4
FILE4_REC00262,2023,Jul,Gujarat,Vadodara,Smile Foundation,151009,130,1395,792,890,47,122,156,Low,File_4
FILE4_REC00263,2022,May,Uttar Pradesh,Agra,NFHS,180417,70,1173,2056,744,169,264,23,Low,File_4
FILE4_REC00264,2023,Feb,Uttar Pradesh,Agra,WHO India,232958,207,136,1516,226,38,245,95,Low,File_4
FILE4_REC00265,2023,Apr,Maharashtra,Pune,CARE India,127303,61,1459,1094,407,225,263,171,Medium,File_4
FILE4_REC00266,2022,Mar,Maharashtra,Mumbai,HMIS,226152,177,203,814,639,351,171,172,Medium,File_4
FILE4_REC00267,2021,Apr,Maharashtra,Mumbai,HMIS,64682,160,851,569,974,0,14,19,Low,File_4
FILE4_REC00268,2021,Feb,Karnataka,Mysuru,NFHS,210976,178,1268,1690,488,79,257,49,Medium,File_4
FILE4_REC00269,2021,May,Maharashtra,Mumbai,NFHS,137050,213,1034,1311,427,229,288,190,Medium,File_4
FILE4_REC00270,2023,Mar,Karnataka,Bengaluru,Smile Foundation,109987,156,964,2260,521,235,166,115,Low,File_4
FILE4_REC00271,2021,Apr,Karnataka,Bengaluru,WHO India,263911,167,466,1245,366,188,206,15,Low,File_4
FILE4_REC00272,2022,Aug,Gujarat,Surat,WHO India,201108,248,1181,1512,570,190,229,156,High,File_4
FILE4_REC00273,2023,Apr,Gujarat,Vadodara,Smile Foundation,136798,237,802,825,59,136,220,153,Medium,File_4
FILE4_REC00274,2022,Jan,Maharashtra,Nagpur,NFHS,256682,157,953,562,207,295,239,172,Low,File_4
FILE4_REC00275,2022,May,Tamil Nadu,Chennai,WHO India,242397,266,969,320,195,39,172,115,Low,File_4
FILE4_REC00276,2023,Mar,Maharashtra,Mumbai,Smile Foundation,147379,269,1482,694,916,165,87,96,Medium,File_4
FILE4_REC00277,2023,Jul,Tamil Nadu,Madurai,HMIS,297917,84,692,1713,698,293,89,48,High,File_4
FILE4_REC00278,2021,Jun,Tamil Nadu,Madurai,Smile Foundation,194357,198,951,1521,1078,19,29,137,Medium,File_4
FILE4_REC00279,2021,May,Gujarat,Ahmedabad,WHO India,216062,147,271,1876,746,300,151,73,Medium,File_4
FILE4_REC00280,2022,Jan,Tamil Nadu,Madurai,NHM,76246,169,1173,1387,379,29,233,4,Low,File_4
FILE4_REC00281,2021,Jun,Maharashtra,Mumbai,NHM,280177,139,296,2382,124,345,194,38,Medium,File_4
FILE4_REC00282,2023,Feb,Uttar Pradesh,Lucknow,Smile Foundation,86361,76,600,1964,683,275,52,89,High,File_4
FILE4_REC00283,2022,Jun,Uttar Pradesh,Lucknow,HMIS,58788,58,902,620,349,213,196,26,High,File_4
FILE4_REC00284,2021,Mar,Gujarat,Ahmedabad,UNICEF India,174066,150,531,1375,703,180,197,156,Low,File_4
FILE4_REC00285,2022,Mar,Gujarat,Surat,CARE India,180006,150,803,2336,641,103,215,199,High,File_4
FILE4_REC00286,2023,Jan,Gujarat,Vadodara,Smile Foundation,275030,300,1186,2088,835,228,106,128,High,File_4
FILE4_REC00287,2021,Mar,Karnataka,Hubli,CARE India,252594,156,1266,1413,327,199,183,8,High,File_4
FILE4_REC00288,2023,Jun,Karnataka,Bengaluru,UNICEF India,271433,278,498,2278,317,26,292,117,Low,File_4
FILE4_REC00289,2023,Feb,Maharashtra,Pune,NFHS,239162,144,915,1040,874,40,17,103,Low,File_4
FILE4_REC00290,2023,Aug,Maharashtra,Nagpur,CARE India,82163,230,344,516,797,193,7,35,Medium,File_4
FILE4_REC00291,2021,May,Gujarat,Vadodara,WHO India,156290,60,209,1856,650,222,143,184,High,File_4
FILE4_REC00292,2023,Aug,Karnataka,Hubli,NFHS,218468,80,910,1328,128,2,139,41,Medium,File_4
FILE4_REC00293,2023,May,Gujarat,Ahmedabad,WHO India,69786,258,899,2162,918,279,245,127,High,File_4
FILE4_REC00294,2023,Aug,Tamil Nadu,Coimbatore,WHO India,263436,201,948,692,424,224,119,133,Low,File_4
FILE4_REC00295,2021,Jan,Karnataka,Mysuru,UNICEF India,174587,154,1082,2097,373,361,209,7,Low,File_4
FILE4_REC00296,2022,Jun,Maharashtra,Nagpur,NHM,156009,256,603,597,277,146,248,46,Low,File_4
FILE4_REC00297,2022,Mar,Maharashtra,Nagpur,CARE India,288809,135,547,1372,654,361,159,2,High,File_4
FILE4_REC00298,2022,Jan,Tamil Nadu,Coimbatore,CARE India,294485,129,524,309,855,226,238,15,High,File_4
FILE4_REC00299,2021,Feb,Maharashtra,Pune,HMIS,193085,158,952,1824,117,194,115,40,Medium,File_4
FILE5_REC00000,2022,May,Gujarat,Vadodara,UNICEF India,94013,86,1238,1750,588,286,244,134,Medium,File_5
FILE5_REC00001,2022,Apr,Maharashtra,Mumbai,NFHS,215949,50,972,419,145,44,13,93,Medium,File_5
FILE5_REC00002,2021,Apr,Karnataka,Hubli,CARE India,180637,260,354,249,1112,185,15,1,High,File_5
FILE5_REC00003,2022,Mar,Uttar Pradesh,Agra,WHO India,148970,289,972,929,139,70,179,39,Low,File_5
FILE5_REC00004,2022,Jun,Uttar Pradesh,Agra,CARE India,289540,137,555,933,312,245,176,90,High,File_5
FILE5_REC00005,2021,Feb,Maharashtra,Pune,UNICEF India,161109,187,1308,537,440,352,69,121,High,File_5
FILE5_REC00006,2021,Jun,Gujarat,Ahmedabad,NHM,134861,245,259,549,564,184,122,190,Low,File_5
FILE5_REC00007,2021,Apr,Gujarat,Ahmedabad,Smile Foundation,161701,154,429,972,849,244,274,154,High,File_5
FILE5_REC00008,2021,Feb,Uttar Pradesh,Varanasi,HMIS,245166,72,1351,260,231,37,251,193,High,File_5
FILE5_REC00009,2022,Jul,Maharashtra,Nagpur,WHO India,263786,194,475,1525,812,380,264,181,Low,File_5
FILE5_REC00010,2021,Jun,Gujarat,Vadodara,CARE India,256009,125,304,1241,857,191,16,146,Low,File_5
FILE5_REC00011,2022,Feb,Karnataka,Bengaluru,HMIS,203348,257,139,950,417,136,58,53,Low,File_5
FILE5_REC00012,2021,Apr,Tamil Nadu,Chennai,Smile Foundation,97369,259,593,1375,879,226,151,32,Medium,File_5
FILE5_REC00013,2021,Aug,Gujarat,Surat,Smile Foundation,203812,61,147,327,111,38,228,156,Low,File_5
FILE5_REC00014,2021,Jul,Uttar Pradesh,Lucknow,CARE India,269563,178,1072,1199,1057,289,161,64,High,File_5
FILE5_REC00015,2021,Feb,Tamil Nadu,Coimbatore,WHO India,80255,224,298,2339,113,333,2,37,High,File_5
FILE5_REC00016,2021,May,Tamil Nadu,Madurai,CARE India,52912,199,836,1615,356,186,48,180,High,File_5
FILE5_REC00017,2021,Jul,Uttar Pradesh,Varanasi,UNICEF India,185945,121,752,1224,193,326,133,70,High,File_5
FILE5_REC00018,2021,Feb,Maharashtra,Mumbai,HMIS,59078,105,965,763,887,88,218,174,Medium,File_5
FILE5_REC00019,2021,Mar,Maharashtra,Nagpur,WHO India,69918,119,359,1627,186,14,231,171,Low,File_5
FILE5_REC00020,2022,Jan,Gujarat,Surat,WHO India,271642,286,814,1610,668,78,268,5,Low,File_5
FILE5_REC00021,2021,Mar,Tamil Nadu,Chennai,WHO India,202183,236,1303,424,986,11,64,132,Medium,File_5
FILE5_REC00022,2022,Jan,Gujarat,Surat,UNICEF India,86389,212,767,1157,1032,217,43,164,High,File_5
FILE5_REC00023,2022,May,Maharashtra,Nagpur,Smile Foundation,217335,212,182,235,273,384,93,47,High,File_5
FILE5_REC00024,2022,Jun,Maharashtra,Nagpur,HMIS,164409,103,995,1073,834,167,169,27,High,File_5
FILE5_REC00025,2022,Jul,Tamil Nadu,Madurai,HMIS,123331,98,961,1026,201,40,167,193,Low,File_5
FILE5_REC00026,2021,Jun,Gujarat,Vadodara,WHO India,58174,51,1435,2218,198,248,25,131,Medium,File_5
FILE5_REC00027,2021,Jan,Karnataka,Hubli,HMIS,223560,149,1390,1546,808,161,155,58,High,File_5
FILE5_REC00028,2022,Jul,Uttar Pradesh,Varanasi,NHM,111959,142,132,2208,853,108,185,157,Medium,File_5
FILE5_REC00029,2022,Apr,Maharashtra,Mumbai,Smile Foundation,81435,261,378,2466,202,242,95,41,High,File_5
FILE5_REC00030,2021,Aug,Karnataka,Mysuru,UNICEF India,143748,142,1332,1581,582,62,284,9,Medium,File_5
FILE5_REC00031,2022,May,Maharashtra,Mumbai,NHM,189243,124,770,841,894,366,9,159,Medium,File_5
FILE5_REC00032,2022,Aug,Maharashtra,Nagpur,WHO India,251407,152,557,1341,929,29,240,113,High,File_5
FILE5_REC00033,2021,Aug,Uttar Pradesh,Agra,UNICEF India,124723,254,580,1205,706,98,213,196,Low,File_5
FILE5_REC00034,2022,Jan,Uttar Pradesh,Agra,CARE India,253306,61,249,891,1130,354,61,45,Medium,File_5
FILE5_REC00035,2022,Aug,Tamil Nadu,Coimbatore,NFHS,283803,137,1481,1691,240,212,37,37,Low,File_5
FILE5_REC00036,2021,Jul,Gujarat,Surat,WHO India,59686,148,567,599,884,396,93,113,Medium,File_5
FILE5_REC00037,2021,May,Tamil Nadu,Madurai,NHM,206148,102,626,1166,527,31,250,80,Medium,File_5
FILE5_REC00038,2022,Mar,Uttar Pradesh,Lucknow,WHO India,225760,176,1272,1061,619,239,280,67,High,File_5
FILE5_REC00039,2022,Jun,Maharashtra,Nagpur,HMIS,249214,240,927,2245,592,365,271,125,Medium,File_5
FILE5_REC00040,2021,Aug,Maharashtra,Mumbai,Smile Foundation,155691,123,1354,429,242,64,58,1,Medium,File_5
FILE5_REC00041,2022,Jan,Gujarat,Vadodara,UNICEF India,70459,161,810,2116,238,230,219,10,Medium,File_5
FILE5_REC00042,2021,Mar,Tamil Nadu,Chennai,Smile Foundation,220819,263,567,2448,823,215,207,72,Low,File_5
FILE5_REC00043,2021,May,Gujarat,Ahmedabad,WHO India,83975,119,844,1626,488,202,227,127,Low,File_5
FILE5_REC00044,2022,May,Tamil Nadu,Coimbatore,UNICEF India,269443,284,669,767,1028,256,8,130,High,File_5
FILE5_REC00045,2022,Apr,Maharashtra,Nagpur,WHO India,134852,188,216,1692,1063,240,151,66,Low,File_5
FILE5_REC00046,2022,May,Uttar Pradesh,Lucknow,NFHS,72234,198,311,2492,599,344,123,33,Low,File_5
FILE5_REC00047,2021,Jul,Tamil Nadu,Coimbatore,Smile Foundation,199981,141,835,1863,256,252,94,112,High,File_5
FILE5_REC00048,2022,Jul,Gujarat,Vadodara,Smile Foundation,137802,96,871,1588,1096,131,21,189,High,File_5
FILE5_REC00049,2021,Aug,Uttar Pradesh,Lucknow,HMIS,186293,293,963,2104,1147,180,218,81,Low,File_5
FILE5_REC00050,2021,May,Gujarat,Ahmedabad,UNICEF India,257072,264,1227,1129,479,382,83,84,Low,File_5
FILE5_REC00051,2022,Jun,Uttar Pradesh,Varanasi,NFHS,125610,55,1106,1702,219,246,211,168,Low,File_5
FILE5_REC00052,2021,Jun,Karnataka,Hubli,NHM,175630,270,487,780,996,281,31,113,Medium,File_5
FILE5_REC00053,2022,Jul,Tamil Nadu,Madurai,WHO India,177278,104,188,667,1036,354,65,69,High,File_5
FILE5_REC00054,2021,Feb,Uttar Pradesh,Agra,CARE India,179311,203,854,1291,277,210,205,80,High,File_5
FILE5_REC00055,2021,Jun,Maharashtra,Mumbai,UNICEF India,222425,167,1109,680,379,374,199,50,Low,File_5
FILE5_REC00056,2021,Aug,Maharashtra,Pune,WHO India,72583,234,1277,1466,563,359,158,45,High,File_5
FILE5_REC00057,2021,May,Gujarat,Surat,Smile Foundation,176798,143,700,481,1163,167,246,48,High,File_5
FILE5_REC00058,2022,Feb,Karnataka,Hubli,NHM,279758,217,1336,1182,638,370,147,44,High,File_5
FILE5_REC00059,2022,Feb,Uttar Pradesh,Varanasi,HMIS,59600,81,1177,946,1128,178,16,87,High,File_5
FILE5_REC00060,2021,May,Maharashtra,Nagpur,NFHS,75576,52,1182,862,133,152,201,153,Low,File_5
FILE5_REC00061,2021,Aug,Maharashtra,Nagpur,CARE India,168131,248,180,221,941,216,281,44,Low,File_5
FILE5_REC00062,2022,Jun,Maharashtra,Pune,NHM,64056,282,259,2225,453,126,141,107,High,File_5
FILE5_REC00063,2021,Feb,Maharashtra,Mumbai,HMIS,151797,153,528,503,176,224,11,29,Low,File_5
FILE5_REC00064,2022,Aug,Tamil Nadu,Madurai,Smile Foundation,219470,74,1166,1791,1017,54,227,98,Low,File_5
FILE5_REC00065,2022,Jul,Karnataka,Bengaluru,NFHS,278751,166,1001,1160,92,220,201,42,Medium,File_5
FILE5_REC00066,2021,Aug,Tamil Nadu,Coimbatore,NFHS,276837,142,866,1206,1077,293,114,200,High,File_5
FILE5_REC00067,2022,Feb,Tamil Nadu,Madurai,Smile Foundation,142814,84,394,2484,268,41,209,137,Low,File_5
FILE5_REC00068,2022,Mar,Gujarat,Ahmedabad,CARE India,200903,191,723,290,448,316,182,110,Low,File_5
FILE5_REC00069,2022,Feb,Karnataka,Hubli,UNICEF India,51946,271,1173,2400,938,59,288,152,Low,File_5
FILE5_REC00070,2021,Feb,Tamil Nadu,Chennai,WHO India,292865,142,323,878,364,138,156,114,High,File_5
FILE5_REC00071,2021,May,Gujarat,Vadodara,NHM,293080,215,1139,466,937,42,57,124,High,File_5
FILE5_REC00072,2021,Aug,Tamil Nadu,Madurai,WHO India,192885,212,127,2342,1124,267,237,182,High,File_5
FILE5_REC00073,2021,Jan,Gujarat,Vadodara,CARE India,288262,146,326,803,476,183,98,6,Medium,File_5
FILE5_REC00074,2021,Aug,Tamil Nadu,Coimbatore,CARE India,234008,61,1000,992,270,50,44,63,Low,File_5
FILE5_REC00075,2022,Apr,Maharashtra,Pune,UNICEF India,165463,59,1244,2381,1073,52,300,30,High,File_5
FILE5_REC00076,2022,Aug,Gujarat,Surat,WHO India,119854,69,747,2286,75,98,140,135,High,File_5
FILE5_REC00077,2022,May,Gujarat,Vadodara,WHO India,258085,229,942,574,282,129,222,71,Medium,File_5
FILE5_REC00078,2021,Feb,Karnataka,Bengaluru,NHM,204308,259,503,245,572,343,56,81,Medium,File_5
FILE5_REC00079,2022,Jul,Uttar Pradesh,Varanasi,HMIS,152768,110,1239,1694,376,91,194,82,Medium,File_5
FILE5_REC00080,2022,Aug,Maharashtra,Pune,UNICEF India,65314,129,383,2002,766,41,19,107,Low,File_5
FILE5_REC00081,2021,Jan,Tamil Nadu,Chennai,WHO India,90711,102,792,2257,809,18,183,76,High,File_5
FILE5_REC00082,2021,Apr,Uttar Pradesh,Lucknow,CARE India,134564,266,866,1931,769,324,269,169,High,File_5
FILE5_REC00083,2021,May,Karnataka,Bengaluru,NHM,206618,264,1040,1511,1019,189,235,4,Medium,File_5
FILE5_REC00084,2022,Mar,Tamil Nadu,Chennai,NFHS,214211,142,1450,1222,688,143,142,62,Low,File_5
FILE5_REC00085,2021,Jan,Tamil Nadu,Madurai,NHM,268501,137,632,902,65,282,277,96,Medium,File_5
FILE5_REC00086,2022,Feb,Uttar Pradesh,Lucknow,NHM,275101,132,437,1707,717,286,238,8,High,File_5
FILE5_REC00087,2021,Jul,Maharashtra,Mumbai,CARE India,112105,114,412,211,1076,315,98,66,Medium,File_5
FILE5_REC00088,2021,Jan,Maharashtra,Mumbai,NFHS,180776,90,290,1912,625,209,155,132,Low,File_5
FILE5_REC00089,2022,Feb,Uttar Pradesh,Varanasi,NHM,102398,60,288,411,571,0,277,59,High,File_5
FILE5_REC00090,2022,Jul,Karnataka,Bengaluru,CARE India,99470,152,162,453,1180,67,69,61,High,File_5
FILE5_REC00091,2021,May,Uttar Pradesh,Varanasi,Smile Foundation,163053,184,1317,1823,1124,77,46,145,Medium,File_5
FILE5_REC00092,2022,Feb,Gujarat,Surat,UNICEF India,216738,218,593,990,1049,364,16,183,High,File_5
FILE5_REC00093,2021,Feb,Gujarat,Vadodara,HMIS,148796,199,373,2387,411,44,67,26,Low,File_5
FILE5_REC00094,2022,Mar,Maharashtra,Nagpur,WHO India,215520,72,1014,1182,92,389,29,48,High,File_5
FILE5_REC00095,2022,Mar,Gujarat,Ahmedabad,Smile Foundation,119711,246,350,1141,726,294,128,111,Low,File_5
FILE5_REC00096,2022,Feb,Tamil Nadu,Chennai,NFHS,226945,189,540,827,1160,0,36,102,High,File_5
FILE5_REC00097,2021,Aug,Tamil Nadu,Chennai,NFHS,203990,291,1126,2376,946,147,148,175,Medium,File_5
FILE5_REC00098,2021,Apr,Karnataka,Mysuru,NHM,87449,281,381,2015,204,298,287,168,Low,File_5
FILE5_REC00099,2022,Mar,Tamil Nadu,Coimbatore,UNICEF India,207261,196,675,322,633,290,160,54,Low,File_5
FILE5_REC00100,2021,Mar,Karnataka,Bengaluru,NFHS,230994,73,484,861,619,227,27,184,High,File_5
FILE5_REC00101,2022,Feb,Uttar Pradesh,Varanasi,CARE India,162274,81,1404,1311,446,121,182,173,High,File_5
FILE5_REC00102,2022,Aug,Gujarat,Ahmedabad,UNICEF India,70752,188,530,780,881,157,58,123,High,File_5
FILE5_REC00103,2021,Feb,Karnataka,Bengaluru,CARE India,216512,89,691,1430,200,33,266,40,Low,File_5
FILE5_REC00104,2022,Aug,Gujarat,Vadodara,NFHS,215636,264,586,213,109,118,222,126,High,File_5
FILE5_REC00105,2022,Feb,Tamil Nadu,Madurai,Smile Foundation,97788,142,1381,1826,1046,163,143,200,High,File_5
FILE5_REC00106,2021,Jul,Maharashtra,Pune,UNICEF India,143809,195,1443,285,448,141,291,35,High,File_5
FILE5_REC00107,2021,Mar,Gujarat,Surat,NFHS,284488,253,1417,928,307,139,298,174,Medium,File_5
FILE5_REC00108,2022,Apr,Karnataka,Mysuru,UNICEF India,72386,171,1348,1787,247,160,240,133,Medium,File_5
FILE5_REC00109,2022,Mar,Karnataka,Bengaluru,CARE India,111320,168,1253,551,445,373,208,70,Low,File_5
FILE5_REC00110,2022,Aug,Tamil Nadu,Chennai,Smile Foundation,195924,59,727,1302,68,115,178,150,High,File_5
