Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Malaria_Cases,Dengue_Cases,TB_Cases,Source_File
F10_117,2021,Apr,Uttar Pradesh,Lucknow,HMIS,276340,260,1101,1510,132,40,37,File_10
F10_118,2019,Jan,Uttar Pradesh,Lucknow,CARE India,81880,196,852,724,53,33,140,File_10
F10_119,2019,May,Uttar Pradesh,Varanasi,NHM,105956,113,1153,1074,68,150,73,File_10
F10_120,2020,Mar,Maharashtra,Pune,WHO India,275845,157,387,436,286,123,109,File_10
F10_121,2021,May,Bihar,Patna,HMIS,283641,41,1399,730,235,177,101,File_10
F10_122,2021,May,Uttar Pradesh,Agra,Smile Foundation,274161,216,722,2003,218,105,16,File_10
F10_123,2020,Jan,Maharashtra,Pune,WHO India,202616,202,717,405,235,170,138,File_10
F10_124,2021,Apr,Karnataka,Hubli,UNICEF India,273790,54,128,2461,112,191,47,File_10
F10_125,2019,May,West Bengal,Howrah,UNICEF India,182315,35,640,1750,31,57,63,File_10
F10_126,2019,Jan,Tamil Nadu,Madurai,WHO India,212806,229,495,1340,270,137,78,File_10
F10_127,2020,Mar,Uttar Pradesh,Varanasi,HMIS,162615,51,902,548,30,128,10,File_10
F10_128,2021,Apr,Gujarat,Vadodara,WHO India,248350,253,645,2384,265,190,76,File_10
F10_129,2019,Jan,Uttar Pradesh,Varanasi,UNICEF India,146914,127,1045,2064,126,68,108,File_10
F10_130,2019,Apr,West Bengal,Siliguri,UNICEF India,288957,207,1482,2329,40,120,121,File_10
F10_131,2021,Mar,Karnataka,Hubli,Smile Foundation,70661,204,388,754,105,148,91,File_10
F10_132,2020,Mar,Gujarat,Surat,NHM,132301,41,1410,1801,94,102,136,File_10
F10_133,2021,Apr,Gujarat,Ahmedabad,HMIS,281907,243,755,2318,131,37,76,File_10
F10_134,2019,May,Tamil Nadu,Madurai,HMIS,228736,142,351,563,183,138,29,File_10
F10_135,2021,Apr,West Bengal,Howrah,UNICEF India,132857,53,586,1266,272,185,75,File_10
F10_136,2019,Apr,Tamil Nadu,Coimbatore,Smile Foundation,140056,154,522,2383,153,164,93,File_10
F10_137,2020,Jan,West Bengal,Howrah,UNICEF India,236410,282,309,2227,32,132,134,File_10
F10_138,2021,May,West Bengal,Kolkata,UNICEF India,156170,128,205,2421,76,119,135,File_10
F10_139,2020,Apr,Karnataka,Mysuru,WHO India,104950,112,1361,1923,66,52,27,File_10
F10_140,2021,May,Karnataka,Mysuru,WHO India,109020,216,292,615,169,67,121,File_10
F10_141,2020,May,Gujarat,Ahmedabad,CARE India,125784,43,1229,1608,197,163,84,File_10
F10_142,2021,Apr,Tamil Nadu,Coimbatore,HMIS,78871,63,1013,483,269,58,30,File_10
F10_143,2019,May,Karnataka,Mysuru,NHM,174264,189,1448,969,180,30,35,File_10
F10_144,2019,Mar,Tamil Nadu,Coimbatore,WHO India,143497,146,254,1195,225,140,51,File_10
F10_145,2020,Jan,Karnataka,Bengaluru,CARE India,284369,30,1208,1546,44,65,57,File_10
F10_146,2020,Feb,West Bengal,Siliguri,WHO India,216455,85,580,558,60,52,69,File_10
F10_147,2019,Mar,West Bengal,Howrah,NHM,111889,274,1383,1299,253,110,89,File_10
F10_148,2019,Apr,West Bengal,Kolkata,Smile Foundation,247392,296,1209,626,267,31,67,File_10
F10_149,2020,Mar,Maharashtra,Nagpur,Smile Foundation,292419,146,967,853,136,158,34,File_10
F11_0,2021,Apr,Bihar,Muzaffarpur,UNICEF India,115688,134,1346,2212,1,9,94,File_11
F11_1,2020,Jan,West Bengal,Kolkata,HMIS,120086,231,1354,1329,203,168,82,File_11
F11_2,2022,Mar,Gujarat,Vadodara,NHM,81753,149,781,917,180,194,150,File_11
F11_3,2020,May,Tamil Nadu,Madurai,NFHS,157175,294,1243,2238,228,107,69,File_11
F11_4,2022,Apr,Karnataka,Hubli,NHM,259946,193,715,1422,283,26,85,File_11
F11_5,2022,May,Bihar,Gaya,Smile Foundation,248765,214,756,1444,153,186,40,File_11
F11_6,2022,Mar,Uttar Pradesh,Varanasi,NHM,140636,137,1025,292,74,196,88,File_11
F11_7,2020,Apr,Bihar,Patna,NHM,223116,245,547,560,34,87,98,File_11
F11_8,2022,Jan,Gujarat,Ahmedabad,CARE India,115159,154,921,657,256,166,22,File_11
F11_9,2022,May,Bihar,Muzaffarpur,WHO India,200558,234,1198,471,178,66,121,File_11
F11_10,2020,Mar,Bihar,Patna,NHM,282849,178,772,1914,245,30,118,File_11
F11_11,2020,Apr,Bihar,Gaya,Smile Foundation,91397,44,342,1977,25,89,91,File_11
F11_12,2022,Jan,Karnataka,Bengaluru,UNICEF India,261157,49,135,242,213,28,15,File_11
F11_13,2021,Feb,Bihar,Patna,NFHS,92166,198,251,818,37,168,63,File_11
F11_14,2022,Feb,Karnataka,Hubli,UNICEF India,108733,96,719,1847,126,53,12,File_11
F11_15,2021,Mar,Tamil Nadu,Madurai,Smile Foundation,193425,68,601,2071,13,5,74,File_11
F11_16,2022,Apr,Tamil Nadu,Coimbatore,NFHS,65359,53,1356,2472,172,159,76,File_11
F11_17,2021,Jan,Maharashtra,Nagpur,Smile Foundation,175935,30,1093,1121,71,4,84,File_11
F11_18,2020,Feb,Gujarat,Ahmedabad,HMIS,241196,43,704,2441,90,182,47,File_11
F11_19,2022,Apr,Bihar,Gaya,NHM,234246,135,648,2485,264,131,30,File_11
F11_20,2020,Feb,Bihar,Muzaffarpur,Smile Foundation,126328,273,179,1265,104,15,85,File_11
F11_21,2021,Apr,Karnataka,Bengaluru,NHM,108116,144,487,878,87,101,120,File_11
F11_22,2022,Mar,Gujarat,Ahmedabad,NHM,62295,90,1186,340,258,6,20,File_11
F11_23,2022,Jan,Tamil Nadu,Madurai,UNICEF India,247290,175,1042,390,24,25,93,File_11
F11_24,2020,Apr,Tamil Nadu,Madurai,CARE India,255167,231,1045,1622,113,81,144,File_11
F11_25,2020,May,Uttar Pradesh,Lucknow,WHO India,209571,183,535,2461,90,146,60,File_11
F11_26,2021,Mar,Gujarat,Surat,Smile Foundation,118352,160,281,1073,297,131,143,File_11
F11_27,2021,Mar,Karnataka,Bengaluru,CARE India,89770,246,1022,2180,190,87,123,File_11
F11_28,2020,Mar,Gujarat,Ahmedabad,UNICEF India,64108,218,583,636,57,124,34,File_11
F11_29,2022,May,Uttar Pradesh,Agra,NHM,276108,291,504,2133,166,162,111,File_11
F11_30,2020,Apr,Tamil Nadu,Madurai,UNICEF India,134963,255,551,709,266,15,122,File_11
F11_31,2020,Apr,Uttar Pradesh,Lucknow,CARE India,162419,108,228,1642,45,81,140,File_11
F11_32,2021,May,Karnataka,Mysuru,WHO India,85322,278,336,425,256,108,134,File_11
F11_33,2022,Feb,Karnataka,Hubli,CARE India,96427,280,956,808,149,139,88,File_11
F11_34,2020,Feb,Maharashtra,Pune,HMIS,296196,93,481,1591,4,5,105,File_11
F11_35,2020,May,West Bengal,Siliguri,NHM,292649,231,926,2203,153,190,148,File_11
F11_36,2021,Jan,Bihar,Muzaffarpur,HMIS,200499,270,1437,2168,153,196,82,File_11
F11_37,2021,Feb,Tamil Nadu,Madurai,Smile Foundation,113237,246,1000,347,163,137,49,File_11
F11_38,2022,Mar,West Bengal,Howrah,WHO India,55507,36,970,1663,219,103,60,File_11
F11_39,2022,Feb,Tamil Nadu,Coimbatore,NFHS,98125,73,859,2189,20,83,34,File_11
F11_40,2021,Apr,Uttar Pradesh,Agra,Smile Foundation,162820,177,816,1191,201,36,44,File_11
F11_41,2021,May,Karnataka,Bengaluru,NHM,92876,214,291,1482,148,98,3,File_11
F11_42,2022,May,Gujarat,Vadodara,HMIS,84444,193,873,2265,238,162,96,File_11
F11_43,2020,Apr,Gujarat,Surat,HMIS,278103,197,112,474,87,13,120,File_11
F11_44,2021,Mar,Bihar,Patna,CARE India,177539,50,1291,1077,38,44,95,File_11
F11_45,2022,May,Maharashtra,Nagpur,NHM,273675,107,1333,814,136,95,12,File_11
F11_46,2021,Apr,Tamil Nadu,Madurai,NFHS,70837,204,1490,2254,181,41,137,File_11
F11_47,2020,Mar,Tamil Nadu,Chennai,CARE India,142930,244,751,877,85,90,42,File_11
F11_48,2022,Mar,Gujarat,Surat,NHM,229853,144,1163,1098,289,177,103,File_11
F11_49,2021,Feb,Uttar Pradesh,Agra,Smile Foundation,92812,56,746,1758,34,169,33,File_11
F11_50,2022,May,Maharashtra,Nagpur,HMIS,220739,250,644,1944,294,6,119,File_11
F11_51,2022,Mar,Tamil Nadu,Coimbatore,NHM,224375,131,1269,1615,159,15,98,File_11
F11_52,2020,May,Karnataka,Hubli,NFHS,162905,247,1224,1671,71,100,75,File_11
F11_53,2020,May,Bihar,Gaya,CARE India,70916,182,269,2219,217,142,68,File_11
F11_54,2022,Mar,Karnataka,Bengaluru,HMIS,74296,64,766,1014,107,68,39,File_11
F11_55,2020,Feb,Tamil Nadu,Madurai,NFHS,123542,249,1091,1627,64,82,6,File_11
F11_56,2021,Feb,Maharashtra,Mumbai,Smile Foundation,137632,36,905,1421,15,20,59,File_11
F11_57,2021,Jan,Bihar,Patna,WHO India,51613,154,1051,1662,71,108,50,File_11
F11_58,2022,Mar,Tamil Nadu,Coimbatore,NHM,177972,269,551,1338,64,123,70,File_11
F11_59,2022,Apr,Bihar,Patna,WHO India,154850,175,1225,1196,120,65,133,File_11
F11_60,2021,Feb,West Bengal,Siliguri,NHM,268772,95,398,489,23,130,137,File_11
F11_61,2020,Jan,Bihar,Patna,NHM,113658,225,1150,1926,128,75,43,File_11
F11_62,2021,May,Uttar Pradesh,Agra,Smile Foundation,211293,100,1124,690,21,151,39,File_11
F11_63,2021,Jan,Karnataka,Hubli,WHO India,183817,154,1175,1028,132,12,29,File_11
F11_64,2022,Mar,Maharashtra,Nagpur,CARE India,83449,37,655,1342,267,54,6,File_11
F11_65,2022,May,Gujarat,Ahmedabad,NHM,239814,180,455,393,28,73,57,File_11
F11_66,2021,Feb,Karnataka,Mysuru,NFHS,80058,159,1219,345,180,35,37,File_11
F11_67,2020,May,Karnataka,Bengaluru,NFHS,241291,199,172,1130,134,157,16,File_11
F11_68,2022,Jan,Maharashtra,Mumbai,NHM,68569,118,520,290,46,74,79,File_11
F11_69,2022,May,Gujarat,Ahmedabad,Smile Foundation,262558,274,246,353,10,68,41,File_11
F11_70,2020,May,Maharashtra,Mumbai,WHO India,112149,231,600,1324,127,54,71,File_11
F11_71,2020,Apr,Tamil Nadu,Madurai,NHM,175331,219,536,1951,105,119,62,File_11
F11_72,2021,May,West Bengal,Howrah,Smile Foundation,157517,73,670,717,235,20,86,File_11
F11_73,2022,May,Gujarat,Ahmedabad,Smile Foundation,62942,166,333,652,257,127,53,File_11
F11_74,2021,Mar,Karnataka,Bengaluru,Smile Foundation,182432,94,314,544,278,194,79,File_11
F11_75,2020,Apr,Gujarat,Ahmedabad,NHM,213923,183,318,1840,122,75,8,File_11
F11_76,2021,Feb,Gujarat,Ahmedabad,CARE India,192747,230,1467,1946,24,62,10,File_11
F11_77,2020,Apr,Uttar Pradesh,Agra,NFHS,58716,62,1316,1912,226,112,148,File_11
F11_78,2021,Feb,Tamil Nadu,Coimbatore,NFHS,269104,63,1365,1960,227,40,9,File_11
F11_79,2021,May,Gujarat,Vadodara,Smile Foundation,174958,108,1252,1315,174,8,15,File_11
F11_80,2021,May,Uttar Pradesh,Varanasi,UNICEF India,89999,169,731,492,46,0,123,File_11
F11_81,2022,Feb,Bihar,Muzaffarpur,NFHS,152063,281,537,1331,42,179,30,File_11
F11_82,2021,Mar,Gujarat,Surat,HMIS,78637,143,929,1748,174,33,56,File_11
F11_83,2021,Apr,Bihar,Patna,CARE India,239631,194,1276,2008,279,186,97,File_11
F11_84,2020,Jan,Tamil Nadu,Chennai,NFHS,75448,99,1105,1528,108,101,124,File_11
F11_85,2020,Mar,Uttar Pradesh,Lucknow,Smile Foundation,108669,102,1124,1947,100,79,43,File_11
F11_86,2022,Feb,Uttar Pradesh,Agra,UNICEF India,64988,229,275,276,284,101,35,File_11
F11_87,2020,Apr,West Bengal,Siliguri,UNICEF India,291682,102,804,1946,266,160,5,File_11
F11_88,2020,Apr,Uttar Pradesh,Agra,Smile Foundation,150280,222,1254,829,199,142,94,File_11
F11_89,2020,Apr,Bihar,Patna,CARE India,224190,246,1321,1050,6,170,13,File_11
F11_90,2020,Jan,Maharashtra,Pune,UNICEF India,244234,125,233,1614,253,174,149,File_11
F11_91,2020,Apr,Tamil Nadu,Chennai,UNICEF India,116886,282,167,1093,241,39,144,File_11
F11_92,2020,Feb,Maharashtra,Nagpur,WHO India,105350,46,604,1160,232,124,86,File_11
F11_93,2021,May,West Bengal,Kolkata,Smile Foundation,85715,211,1293,1007,169,82,42,File_11
F11_94,2020,Apr,Gujarat,Ahmedabad,HMIS,214230,243,188,2414,95,122,84,File_11
F11_95,2022,Apr,Gujarat,Vadodara,HMIS,283555,100,1259,826,203,199,104,File_11
F11_96,2022,Feb,West Bengal,Siliguri,HMIS,70258,253,315,690,4,47,107,File_11
F11_97,2020,Mar,Uttar Pradesh,Lucknow,WHO India,290138,160,1212,1712,51,118,127,File_11
F11_98,2020,Feb,Karnataka,Bengaluru,HMIS,93288,150,382,1568,123,52,112,File_11
F11_99,2021,Apr,Karnataka,Hubli,NFHS,201821,286,549,2123,218,130,0,File_11
F11_100,2022,Mar,Maharashtra,Nagpur,Smile Foundation,159470,40,1197,2214,191,175,109,File_11
F11_101,2020,Apr,Karnataka,Bengaluru,WHO India,133449,195,158,1270,236,135,133,File_11
F11_102,2022,Feb,Karnataka,Hubli,WHO India,58305,103,1448,471,2,132,14,File_11
F11_103,2020,Feb,Bihar,Gaya,UNICEF India,91261,130,951,1386,240,107,49,File_11
F11_104,2022,May,Tamil Nadu,Chennai,CARE India,63832,291,402,403,121,93,25,File_11
F11_105,2022,Jan,Tamil Nadu,Coimbatore,NFHS,294964,80,427,202,170,178,99,File_11
F11_106,2020,May,Gujarat,Ahmedabad,NFHS,174433,167,529,731,56,122,126,File_11
F11_107,2022,Jan,Maharashtra,Mumbai,NFHS,253026,81,1473,344,105,124,123,File_11
F11_108,2022,Feb,Maharashtra,Mumbai,CARE India,240395,279,1098,1691,125,124,46,File_11
F11_109,2022,Feb,Tamil Nadu,Chennai,Smile Foundation,269207,160,405,866,299,134,25,File_11
F11_110,2022,Apr,Tamil Nadu,Coimbatore,UNICEF India,180165,173,1275,751,290,96,110,File_11
F11_111,2022,Feb,Tamil Nadu,Chennai,NHM,195727,260,1004,1623,40,40,68,File_11
F11_112,2022,Jan,West Bengal,Kolkata,CARE India,258203,269,224,1447,163,122,100,File_11
F11_113,2021,Apr,Maharashtra,Nagpur,WHO India,113692,279,213,2308,66,184,96,File_11
F11_114,2021,May,Tamil Nadu,Chennai,Smile Foundation,180384,60,1282,989,156,45,21,File_11
F11_115,2021,Apr,Gujarat,Vadodara,UNICEF India,183910,296,181,355,12,29,52,File_11
F11_116,2021,Feb,West Bengal,Kolkata,NFHS,71087,290,494,769,191,98,133,File_11
F11_117,2021,Feb,Tamil Nadu,Chennai,NHM,100638,58,904,241,17,84,68,File_11
F11_118,2022,Apr,Uttar Pradesh,Lucknow,NFHS,204229,102,539,540,261,36,78,File_11
F11_119,2020,Jan,West Bengal,Siliguri,NFHS,51761,109,380,2078,63,197,20,File_11
F11_120,2021,Apr,Gujarat,Vadodara,WHO India,69087,162,635,529,169,131,100,File_11
F11_121,2020,Feb,Uttar Pradesh,Lucknow,UNICEF India,136283,121,100,276,270,47,1,File_11
F11_122,2022,Jan,Bihar,Muzaffarpur,CARE India,132232,65,687,1755,55,143,66,File_11
F11_123,2022,Mar,Gujarat,Ahmedabad,Smile Foundation,233136,253,748,1803,287,85,6,File_11
F11_124,2020,Mar,Bihar,Gaya,CARE India,167350,181,1235,962,247,101,64,File_11
F11_125,2021,Apr,Gujarat,Vadodara,HMIS,177678,191,293,2339,198,168,21,File_11
F11_126,2020,May,West Bengal,Siliguri,NHM,63064,215,499,981,245,9,72,File_11
F11_127,2022,Feb,Tamil Nadu,Madurai,NFHS,229187,212,785,796,207,173,123,File_11
F11_128,2020,May,Maharashtra,Nagpur,NHM,283919,215,1411,1794,244,27,27,File_11
F11_129,2020,Jan,Maharashtra,Mumbai,CARE India,164244,250,1295,694,150,65,25,File_11
F11_130,2020,Feb,Maharashtra,Pune,CARE India,201572,131,473,531,183,0,81,File_11
F11_131,2020,Jan,West Bengal,Howrah,UNICEF India,270338,70,1312,1396,261,0,78,File_11
F11_132,2020,Feb,West Bengal,Siliguri,Smile Foundation,189609,148,1445,1517,77,199,51,File_11
F11_133,2021,Mar,Bihar,Muzaffarpur,CARE India,256226,109,1006,2077,140,127,10,File_11
F11_134,2021,Jan,Uttar Pradesh,Varanasi,NHM,159128,223,871,1007,237,115,39,File_11
F11_135,2020,Jan,Gujarat,Vadodara,NFHS,166916,121,216,1441,118,190,89,File_11
F11_136,2020,May,Uttar Pradesh,Lucknow,NFHS,196767,36,277,683,210,163,130,File_11
F11_137,2022,May,West Bengal,Howrah,CARE India,102456,53,354,533,214,64,46,File_11
F11_138,2020,Mar,Bihar,Muzaffarpur,CARE India,164959,159,817,1312,163,118,148,File_11
F11_139,2021,Jan,Karnataka,Hubli,NHM,143535,141,1306,2431,289,94,129,File_11
F11_140,2022,Apr,West Bengal,Siliguri,CARE India,93112,91,775,2238,212,76,97,File_11
F11_141,2020,Apr,Uttar Pradesh,Agra,CARE India,217062,128,628,417,204,154,1,File_11
F11_142,2021,Jan,Gujarat,Ahmedabad,NFHS,96173,107,693,2298,122,46,109,File_11
F11_143,2021,Apr,West Bengal,Howrah,CARE India,198460,104,304,1804,146,10,33,File_11
F11_144,2020,Mar,Tamil Nadu,Chennai,WHO India,246373,119,944,686,49,128,5,File_11
F11_145,2022,May,Tamil Nadu,Coimbatore,CARE India,223500,103,1047,1034,266,64,142,File_11
F11_146,2020,May,Maharashtra,Nagpur,WHO India,55928,138,442,1026,160,153,8,File_11
F11_147,2020,May,Bihar,Muzaffarpur,Smile Foundation,278632,290,874,1796,177,127,103,File_11
F11_148,2021,Apr,Maharashtra,Mumbai,NFHS,162438,212,1128,1134,243,96,93,File_11
F11_149,2021,Mar,Gujarat,Ahmedabad,CARE India,103146,218,716,1845,300,34,18,File_11
F12_0,2015,Jan,Uttar Pradesh,Agra,Smile Foundation,52737,287,707,1248,14,198,138,File_12
F12_1,2016,Jan,West Bengal,Kolkata,WHO India,83970,56,687,1463,189,75,95,File_12
F12_2,2015,Mar,Maharashtra,Mumbai,WHO India,169043,126,479,1773,294,77,34,File_12
F12_3,2016,Feb,West Bengal,Siliguri,CARE India,207588,85,553,1725,149,84,62,File_12
F12_4,2015,Jan,Karnataka,Bengaluru,HMIS,196351,295,1182,2158,30,34,31,File_12
F12_5,2017,Feb,Gujarat,Ahmedabad,CARE India,284369,41,1091,371,288,177,74,File_12
F12_6,2017,Apr,Uttar Pradesh,Lucknow,NFHS,267878,44,971,1423,267,134,46,File_12
F12_7,2016,Apr,West Bengal,Siliguri,CARE India,91038,259,209,511,203,164,14,File_12
F12_8,2017,Jan,Gujarat,Ahmedabad,HMIS,182607,224,985,346,209,29,104,File_12
F12_9,2017,Jan,Karnataka,Hubli,CARE India,60714,126,1393,2059,211,101,80,File_12
F12_10,2016,Apr,West Bengal,Siliguri,WHO India,248770,180,331,2381,63,100,106,File_12
F12_11,2016,Mar,Karnataka,Hubli,Smile Foundation,244145,242,1311,2374,253,50,133,File_12
F12_12,2017,Apr,West Bengal,Howrah,Smile Foundation,77407,244,364,245,182,22,49,File_12
F12_13,2015,Apr,Maharashtra,Mumbai,NHM,80936,82,1233,2182,11,74,54,File_12
F12_14,2015,Mar,West Bengal,Howrah,NFHS,59787,33,606,1335,292,173,64,File_12
F12_15,2016,Mar,Maharashtra,Nagpur,UNICEF India,180609,115,451,709,257,131,132,File_12
F12_16,2017,Feb,Gujarat,Surat,NFHS,295419,46,1205,2032,158,48,124,File_12
F12_17,2016,Mar,West Bengal,Howrah,NHM,125767,193,846,2357,89,10,112,File_12
F12_18,2016,Apr,Karnataka,Bengaluru,HMIS,199695,294,1109,959,275,163,92,File_12
F12_19,2017,Apr,Tamil Nadu,Chennai,WHO India,188487,102,1353,2226,117,187,75,File_12
F12_20,2016,May,Gujarat,Ahmedabad,NHM,244123,93,333,1205,23,2,24,File_12
F12_21,2015,Feb,Tamil Nadu,Madurai,NHM,261706,67,1122,2201,130,200,3,File_12
F12_22,2016,Feb,Uttar Pradesh,Lucknow,Smile Foundation,207394,46,881,2233,26,85,63,File_12
F12_23,2017,Feb,Maharashtra,Nagpur,UNICEF India,70841,158,840,2461,78,160,70,File_12
F12_24,2016,Feb,Karnataka,Mysuru,CARE India,100195,77,1321,421,83,63,25,File_12
F12_25,2017,May,Tamil Nadu,Madurai,CARE India,278710,76,483,589,58,74,75,File_12
F12_26,2015,Feb,Gujarat,Ahmedabad,WHO India,282377,142,661,1836,117,78,78,File_12
F12_27,2017,Jan,Maharashtra,Mumbai,HMIS,89999,136,252,1112,223,10,0,File_12
F12_28,2017,May,Bihar,Muzaffarpur,UNICEF India,221410,139,423,898,192,185,136,File_12
F12_29,2016,Mar,Karnataka,Mysuru,WHO India,214853,84,1383,1586,175,70,90,File_12
F12_30,2015,Mar,Tamil Nadu,Madurai,WHO India,213109,176,347,2019,68,59,41,File_12
F12_31,2015,Jan,Gujarat,Surat,Smile Foundation,224990,255,1083,1906,210,131,127,File_12
F12_32,2017,Mar,Uttar Pradesh,Lucknow,Smile Foundation,219569,189,863,537,284,84,147,File_12
F12_33,2017,Jan,Tamil Nadu,Chennai,WHO India,119168,296,1474,1330,41,148,78,File_12
F12_34,2016,Mar,Bihar,Gaya,HMIS,139825,195,218,1523,124,18,119,File_12
F12_35,2016,May,Bihar,Muzaffarpur,WHO India,83369,241,683,1608,172,196,136,File_12
F12_36,2017,Apr,Gujarat,Vadodara,HMIS,272951,265,1061,1805,188,90,124,File_12
F12_37,2017,Feb,Gujarat,Ahmedabad,HMIS,181220,264,100,619,112,77,25,File_12
F12_38,2015,Jan,Maharashtra,Pune,NFHS,214630,183,264,1663,105,80,16,File_12
F12_39,2015,Feb,Maharashtra,Nagpur,Smile Foundation,101484,169,160,2272,140,26,129,File_12
F12_40,2016,May,West Bengal,Siliguri,CARE India,87900,211,573,1288,50,123,105,File_12
F12_41,2015,Jan,Maharashtra,Nagpur,HMIS,246187,275,474,438,186,99,4,File_12
F12_42,2016,May,Bihar,Muzaffarpur,NFHS,219028,79,826,437,52,177,47,File_12
F12_43,2016,May,Gujarat,Ahmedabad,Smile Foundation,50724,168,1178,636,95,142,9,File_12
F12_44,2016,May,Maharashtra,Nagpur,HMIS,252564,123,1328,1470,155,65,126,File_12
F12_45,2015,Jan,Bihar,Gaya,WHO India,82309,42,853,1772,91,74,72,File_12
F12_46,2015,Feb,Maharashtra,Mumbai,CARE India,186804,236,157,376,266,32,70,File_12
F12_47,2017,Apr,West Bengal,Howrah,UNICEF India,275070,34,106,2241,27,18,57,File_12
F12_48,2015,Mar,Gujarat,Vadodara,HMIS,258374,192,879,954,233,95,35,File_12
F12_49,2016,Mar,Bihar,Gaya,NFHS,99226,30,495,380,85,166,110,File_12
F12_50,2016,Apr,Maharashtra,Pune,UNICEF India,85593,295,1427,709,37,143,92,File_12
F12_51,2017,Jan,Bihar,Muzaffarpur,NHM,235655,120,1101,1130,54,56,149,File_12
F12_52,2015,Feb,Karnataka,Mysuru,HMIS,83526,216,1360,1690,130,48,69,File_12
F12_53,2016,Apr,Maharashtra,Nagpur,HMIS,253115,47,896,1435,58,192,34,File_12
F12_54,2016,Apr,Karnataka,Bengaluru,Smile Foundation,102103,154,1017,1667,252,69,41,File_12
F12_55,2017,Feb,Maharashtra,Nagpur,CARE India,179378,65,355,1261,90,111,43,File_12
F12_56,2015,Jan,Bihar,Gaya,UNICEF India,177912,183,861,1192,40,44,143,File_12
F12_57,2017,Feb,Uttar Pradesh,Agra,NHM,106059,240,854,970,258,133,33,File_12
F12_58,2015,May,Karnataka,Bengaluru,HMIS,118558,191,1202,880,56,174,82,File_12
F12_59,2017,Mar,Uttar Pradesh,Agra,CARE India,230906,207,1258,2009,137,2,43,File_12
F12_60,2015,Apr,Tamil Nadu,Chennai,NFHS,200929,299,281,2206,127,119,0,File_12
F12_61,2016,Apr,Uttar Pradesh,Varanasi,UNICEF India,211966,175,1297,524,227,135,10,File_12
F12_62,2017,Apr,Uttar Pradesh,Lucknow,UNICEF India,72918,189,500,1047,245,193,25,File_12
F12_63,2016,Jan,Tamil Nadu,Madurai,WHO India,296327,126,977,988,173,130,37,File_12
F12_64,2017,Feb,Karnataka,Bengaluru,WHO India,58483,271,800,2149,132,11,50,File_12
F12_65,2017,Apr,Bihar,Patna,NHM,290340,126,369,268,252,150,104,File_12
F12_66,2015,Mar,Uttar Pradesh,Lucknow,UNICEF India,238741,258,949,1440,123,99,2,File_12
F12_67,2017,Feb,Gujarat,Vadodara,UNICEF India,113627,275,298,1010,29,70,16,File_12
F12_68,2015,Jan,Tamil Nadu,Chennai,Smile Foundation,229049,159,1019,688,280,85,19,File_12
F12_69,2017,Mar,Maharashtra,Pune,WHO India,267740,79,591,684,268,85,60,File_12
F12_70,2016,Mar,Bihar,Muzaffarpur,UNICEF India,260107,268,1061,467,185,125,121,File_12
F12_71,2015,Mar,West Bengal,Siliguri,WHO India,160631,84,1078,2063,172,135,0,File_12
F12_72,2016,Feb,Bihar,Gaya,WHO India,227639,184,219,2059,176,194,28,File_12
F12_73,2016,Feb,Uttar Pradesh,Lucknow,Smile Foundation,87815,38,850,1258,117,139,4,File_12
F12_74,2016,Feb,Gujarat,Vadodara,NHM,104216,288,183,203,277,1,71,File_12
F12_75,2015,Jan,Bihar,Patna,UNICEF India,222792,123,1381,1151,104,131,66,File_12
F12_76,2017,Jan,Gujarat,Vadodara,NFHS,241036,157,1234,1918,58,185,75,File_12
F12_77,2017,Apr,Karnataka,Hubli,NHM,222762,235,454,2151,61,74,93,File_12
F12_78,2017,Mar,Uttar Pradesh,Lucknow,HMIS,117904,263,734,856,95,195,146,File_12
F12_79,2015,Apr,Tamil Nadu,Coimbatore,WHO India,172908,262,926,951,129,93,62,File_12
F12_80,2016,Apr,Gujarat,Ahmedabad,NFHS,64103,191,663,335,228,102,49,File_12
F12_81,2016,Apr,Bihar,Patna,HMIS,166426,101,787,1464,50,120,12,File_12
F12_82,2015,Mar,Karnataka,Bengaluru,CARE India,202804,253,666,1684,247,26,99,File_12
F12_83,2016,Feb,Gujarat,Ahmedabad,CARE India,104338,44,217,787,213,71,25,File_12
F12_84,2016,Mar,Maharashtra,Pune,NHM,233906,60,1439,1698,189,95,82,File_12
F12_85,2016,May,West Bengal,Siliguri,WHO India,208335,229,1317,810,215,112,110,File_12
F12_86,2017,Mar,Bihar,Patna,UNICEF India,147175,90,817,758,81,152,50,File_12
F12_87,2015,Feb,Gujarat,Surat,Smile Foundation,76673,167,1146,2019,286,10,114,File_12
F12_88,2015,Apr,Gujarat,Vadodara,NFHS,225107,111,1248,737,211,159,112,File_12
F12_89,2016,Apr,Karnataka,Mysuru,CARE India,142818,230,552,1976,190,86,119,File_12
F12_90,2017,Feb,Gujarat,Surat,WHO India,160809,202,998,1740,178,22,43,File_12
F12_91,2015,Feb,Uttar Pradesh,Lucknow,NFHS,180295,128,1282,1429,195,115,15,File_12
F12_92,2015,May,Gujarat,Ahmedabad,WHO India,57856,271,808,841,100,110,92,File_12
F12_93,2016,Jan,Uttar Pradesh,Agra,NHM,219569,265,107,1886,276,168,111,File_12
F12_94,2016,Feb,Karnataka,Hubli,HMIS,237392,118,316,858,295,7,81,File_12
